Chrom	Start	End	uniprotId	Gene	exp.count	peak.count	position	mean_mapability
chr11	86593076	86593110	P08651	NFIC	8	29	86593093	0.990362000064552
chr15	66765957	66765995	P08651	NFIC	8	29	66765976	0.9793000002585353
chr12	6852496	6852559	P08651	NFIC	8	28	6852527	0.9923000002920628
chr7	117124808	117124848	P08651	NFIC	8	27	117124828	0.9774000001162292
chr17	81394118	81394157	P08651	NFIC	7	27	81394137	1.0
chr2	58042696	58042752	P08651	NFIC	8	26	58042724	0.9880999999158084
chr10	59240758	59240793	P08651	NFIC	7	26	59240775	0.984999999949336
chr8	60792989	60793050	P08651	NFIC	8	26	60793019	0.9927739999949932
chr18	70464895	70464924	P08651	NFIC	7	26	70464909	0.9628999999884515
chr8	8625991	8626055	P08651	NFIC	8	26	8626023	0.998439999973774
chr2	71883085	71883168	P08651	NFIC	7	26	71883126	0.9919000002060084
chr1	43836655	43836684	P08651	NFIC	8	26	43836669	0.9694000000923872
chr20	37384837	37384868	P08651	NFIC	8	26	37384852	0.98838199981004
chr12	56636944	56636975	P08651	NFIC	8	25	56636959	0.9564999999314546
chr7	23334780	23334839	P08651	NFIC	7	25	23334809	0.9638999998643994
chr11	114160167	114160196	P08651	NFIC	7	25	114160181	1.0
chr13	67224385	67224416	P08651	NFIC	7	25	67224400	1.0
chr19	57599815	57599838	P08651	NFIC	7	25	57599826	0.9719999999828636
chr3	71955636	71955669	P08651	NFIC	7	25	71955652	0.983200000071153
chr5	172437612	172437689	P08651	NFIC	6	25	172437650	0.9809999999068676
chr10	21724841	21724909	P08651	NFIC	7	24	21724875	0.9821999999158084
chr11	49995748	49995811	P08651	NFIC	7	24	49995779	0.952999999858439
chr2	85772535	85772566	P08651	NFIC	7	24	85772550	1.0
chr1	31701216	31701253	P08651	NFIC	7	24	31701234	0.9873999999955296
chr20	46255624	46255657	P08651	NFIC	7	24	46255640	0.9879999999716876
chr11	69297547	69297580	P08651	NFIC	8	24	69297563	0.9963999999046326
chr18	61088892	61088929	P08651	NFIC	7	24	61088910	0.991299999718368
chr6	89081730	89081771	P08651	NFIC	8	24	89081750	0.9573999998923391
chr21	34544106	34544141	P08651	NFIC	7	24	34544123	0.974899999961257
chr4	140728194	140728285	P08651	NFIC	8	24	140728239	0.9695999999728052
chr2	15730643	15730678	P08651	NFIC	7	24	15730660	0.9706000000745058
chr1	110781065	110781094	P08651	NFIC	7	24	110781079	0.978399999833107
chr2	240604525	240604562	P08651	NFIC	7	24	240604543	0.9962000001490116
chr7	100479317	100479358	P08651	NFIC	8	24	100479337	0.9582000003024936
chr17	60602085	60602122	P08651	NFIC	7	23	60602103	0.9828999998658896
chr5	113043744	113043789	P08651	NFIC	7	23	113043766	0.9598999999314548
chr14	77040439	77040470	P08651	NFIC	8	23	77040454	0.985199999718368
chr5	143355912	143355939	P08651	NFIC	7	23	143355925	0.9717999999128282
chr16	88505587	88505624	P08651	NFIC	7	23	88505605	0.9568000002332032
chr8	129682206	129682235	P08651	NFIC	7	23	129682220	0.979156000085175
chr18	37299759	37299794	P08651	NFIC	7	23	37299776	0.9805999998226762
chr6	41279122	41279153	P08651	NFIC	8	23	41279137	0.9947999999046324
chr3	56494863	56494892	P08651	NFIC	7	23	56494877	0.962600000044331
chr1	75991725	75991756	P08651	NFIC	7	23	75991740	0.9808000001698732
chr6	149847703	149847745	P08651	NFIC	8	23	149847724	0.977799999935925
chr20	38125719	38125752	P08651	NFIC	7	23	38125735	0.9611000001836568
chr3	14948169	14948239	P08651	NFIC	8	23	14948204	0.9802000000715256
chr1	228697367	228697396	P08651	NFIC	7	23	228697381	0.9850999999329448
chr1	12478381	12478426	P08651	NFIC	7	23	12478403	1.0
chr6	80133146	80133177	P08651	NFIC	7	23	80133161	0.964200000121072
chr3	192852015	192852062	P08651	NFIC	7	23	192852038	0.9614999998755752
chr5	159342020	159342053	P08651	NFIC	7	23	159342036	0.9575999999627473
chr5	15009566	15009605	P08651	NFIC	7	23	15009585	0.9739999999776484
chr10	86730403	86730444	P08651	NFIC	7	23	86730423	0.9553000000044704
chr1	165258164	165258211	P08651	NFIC	7	22	165258187	0.9878000000923872
chr1	39845741	39845786	P08651	NFIC	7	22	39845763	0.9849999999836088
chr2	48946655	48946686	P08651	NFIC	7	22	48946670	0.9819000001251698
chr6	28136848	28136936	P08651	NFIC	8	22	28136892	0.988959999921918
chr1	89605907	89605952	P08651	NFIC	7	22	89605929	0.9987000000298024
chr1	183843469	183843502	P08651	NFIC	7	22	183843485	0.9663999997522682
chr3	176906595	176906639	P08651	NFIC	7	22	176906617	0.9896999999135732
chr3	128383687	128383714	P08651	NFIC	7	22	128383700	1.0
chr1	207007544	207007611	P08651	NFIC	6	22	207007577	0.9745000000461936
chr3	193805616	193805673	P08651	NFIC	7	22	193805644	0.9613999999660998
chr19	18470429	18470458	P08651	NFIC	7	22	18470443	0.9751999999627472
chr5	110054415	110054449	P08651	NFIC	8	22	110054432	0.9891000000163912
chr10	63713575	63713604	P08651	NFIC	5	22	63713589	0.9699999996632338
chr16	75385684	75385723	P08651	NFIC	7	22	75385703	0.9625999996185304
chr2	166384865	166384908	P08651	NFIC	7	22	166384886	0.9679000000044704
chr17	82330551	82330582	P08651	NFIC	7	22	82330566	0.9790000000655652
chr6	27132026	27132059	P08651	NFIC	8	22	27132042	0.9727999997228384
chr17	81395294	81395323	P08651	NFIC	7	22	81395308	1.0
chr4	88456941	88456994	P08651	NFIC	8	22	88456967	0.965999999795854
chr19	46299155	46299184	P08651	NFIC	7	22	46299169	0.9510999997857958
chr10	72364425	72364452	P08651	NFIC	7	22	72364438	0.9531800002001226
chr2	188293776	188293815	P08651	NFIC	6	22	188293795	0.9934000000052154
