Chrom	Start	End	uniprotId	Gene	exp.count	peak.count	position	mean_mapability
chr11	114179419	114179450	P10275	AR	313	1347	114179434	0.9934999996960164
chr1	100486071	100486110	P10275	AR	265	1126	100486090	0.9924999999403954
chr12	93814188	93814235	P10275	AR	275	1102	93814211	0.9678579999577254
chr4	77564338	77564373	P10275	AR	267	1085	77564355	0.9517359998527914
chr2	193475220	193475265	P10275	AR	238	1063	193475242	0.9714999997749924
chr18	23684791	23684830	P10275	AR	262	1047	23684810	0.952200000070408
chr12	91718524	91718561	P10275	AR	251	1026	91718542	0.9955999997913836
chr9	76799580	76799625	P10275	AR	233	1024	76799602	0.9660579999443144
chr7	27936717	27936760	P10275	AR	247	1020	27936738	0.997109999972582
chr2	188573572	188573601	P10275	AR	275	1014	188573586	0.9994999998867512
chr1	94744107	94744136	P10275	AR	270	1010	94744121	0.9962999998658896
chr9	24381430	24381457	P10275	AR	263	1004	24381443	0.999799999898672
chr2	168278689	168278723	P10275	AR	256	992	168278706	0.9796999997083098
chr6	24961190	24961227	P10275	AR	245	989	24961208	0.9774999998778104
chr2	179574379	179574414	P10275	AR	271	987	179574396	1.0
chr5	147911643	147911670	P10275	AR	280	985	147911656	0.976399999652803
chr8	39832235	39832264	P10275	AR	268	979	39832249	0.9854000000327826
chr3	188948115	188948140	P10275	AR	289	977	188948127	0.976500000075996
chr2	9001299	9001332	P10275	AR	271	974	9001315	0.9916999999456108
chr12	103373252	103373301	P10275	AR	224	966	103373276	0.988699999949336
chr11	114162986	114163013	P10275	AR	284	965	114162999	0.999499999898672
chr8	67810794	67810837	P10275	AR	228	960	67810815	0.9682999998673796
chr21	42731609	42731654	P10275	AR	238	958	42731631	0.9530139998026192
chr7	95550336	95550365	P10275	AR	277	958	95550350	0.959299999928102
chr17	55607821	55607852	P10275	AR	255	957	55607836	0.9643999995224178
chr4	10530481	10530524	P10275	AR	242	955	10530502	0.9831999998606742
chr11	66189497	66189530	P10275	AR	256	951	66189513	0.9690000000804664
chr18	58550060	58550091	P10275	AR	262	949	58550075	0.9797999999910592
chr7	91565830	91565879	P10275	AR	235	945	91565854	1.0
chr7	99827427	99827462	P10275	AR	261	945	99827444	0.9838999999046326
chr13	44854810	44854842	P10275	AR	253	944	44854826	0.9888999999910592
chr2	100068016	100068047	P10275	AR	259	939	100068031	0.9768000001110136
chr4	101211470	101211509	P10275	AR	263	934	101211489	0.9827999998748302
chr12	46494076	46494103	P10275	AR	279	934	46494089	0.9725999998588116
chr15	89129915	89129946	P10275	AR	269	933	89129930	0.9719299999706448
chr16	78123237	78123260	P10275	AR	266	929	78123248	0.9602000000905244
chr13	34335761	34335784	P10275	AR	279	928	34335772	0.993599999845028
chr14	75536039	75536064	P10275	AR	280	927	75536051	0.9736000000216068
chr17	62725979	62726006	P10275	AR	269	925	62725992	0.95920999985002
chr15	81388496	81388521	P10275	AR	273	920	81388508	0.981799999710545
chr17	80068833	80068858	P10275	AR	251	920	80068845	0.9507999997045844
chr5	71715088	71715125	P10275	AR	238	920	71715106	0.9543999998912216
chr12	111067733	111067758	P10275	AR	271	920	111067745	0.9802999998182058
chr2	168087065	168087090	P10275	AR	274	919	168087077	0.9949999998033048
chr6	35722630	35722661	P10275	AR	235	919	35722645	0.9606999999217688
chr21	16080102	16080129	P10275	AR	254	918	16080115	1.0
chr12	32457561	32457606	P10275	AR	209	917	32457583	0.9800000000059604
chr5	164518300	164518345	P10275	AR	234	916	164518322	0.9814999999180436
chr6	110654225	110654254	P10275	AR	242	915	110654239	0.9783999997839332
chr7	104185518	104185547	P10275	AR	260	913	104185532	0.9699999999053776
chr5	123397692	123397721	P10275	AR	256	912	123397706	0.956099999738112
chr2	85708815	85708840	P10275	AR	270	912	85708827	0.96379999987185
chr7	90231497	90231524	P10275	AR	256	906	90231510	0.9825000000610948
chr1	51948844	51948893	P10275	AR	246	904	51948868	0.993099999922514
chr2	7032011	7032044	P10275	AR	246	903	7032027	0.9801000000700356
chr15	23546365	23546394	P10275	AR	253	902	23546379	0.9816720000062138
chr2	5111848	5111875	P10275	AR	264	900	5111861	0.9749000000171364
chr6	93940557	93940582	P10275	AR	260	898	93940569	0.9734000000551344
chr17	8154457	8154484	P10275	AR	275	897	8154470	0.9711999999389052
chr11	111138085	111138114	P10275	AR	259	897	111138099	0.9961999998807908
chr9	86405387	86405410	P10275	AR	280	897	86405398	0.9615680000972002
chr19	50889821	50889866	P10275	AR	247	895	50889843	0.9608999997980892
chr15	82919620	82919653	P10275	AR	247	895	82919636	0.9748000003546476
chr5	124656119	124656152	P10275	AR	256	894	124656135	0.9936999999076128
chr3	190807902	190807927	P10275	AR	264	892	190807914	0.995400000050664
chr9	79489834	79489867	P10275	AR	257	891	79489850	0.9688500000096858
chr8	27282642	27282665	P10275	AR	267	891	27282653	0.9723999997787176
chr1	9436482	9436505	P10275	AR	270	889	9436493	0.9584999998636544
chr15	35308890	35308917	P10275	AR	250	889	35308903	0.9792000001631675
chr11	111305627	111305668	P10275	AR	232	887	111305647	0.9925000000953674
chr12	114656273	114656308	P10275	AR	245	887	114656290	0.9533999999471008
chr8	47735251	47735276	P10275	AR	266	883	47735263	0.9748999997209756
chr3	120556282	120556313	P10275	AR	244	882	120556297	0.9825999999515712
chr13	42924456	42924481	P10275	AR	262	880	42924468	0.9940000000178814
chr9	70480897	70480920	P10275	AR	269	880	70480908	0.9851999998629092
chr4	76374176	76374217	P10275	AR	239	880	76374196	0.9701099997546524
chr2	206823370	206823395	P10275	AR	259	878	206823382	0.9783999999567866
chr3	174341172	174341197	P10275	AR	261	878	174341184	0.9889000000447036
chr13	110015031	110015056	P10275	AR	264	876	110015043	0.9909000000357628
chr3	72307014	72307041	P10275	AR	258	875	72307027	0.9836999999981374
chr17	44076966	44077005	P10275	AR	251	875	44076985	0.9538999997742474
chr5	94403657	94403682	P10275	AR	256	874	94403669	0.9829000001389532
chr5	168353389	168353416	P10275	AR	254	873	168353402	0.9638000000730156
chr9	89665071	89665094	P10275	AR	257	872	89665082	0.98536799993515
chr16	68406877	68406926	P10275	AR	217	872	68406901	0.9736000000357627
chr20	57763395	57763426	P10275	AR	249	872	57763410	0.9848999999940397
chr6	138259218	138259247	P10275	AR	248	871	138259232	0.9671999999996276
chr11	114160186	114160214	P10275	AR	264	871	114160200	1.0
chr8	74576650	74576675	P10275	AR	255	870	74576662	0.9996999999880792
chr2	101895990	101896013	P10275	AR	261	869	101896001	0.998982000041008
chr2	11539581	11539608	P10275	AR	252	869	11539594	0.9867999998793006
chr2	215835736	215835773	P10275	AR	242	869	215835754	0.9696500000499187
chr2	211408646	211408673	P10275	AR	253	869	211408659	0.9813000001095236
chr5	95989841	95989865	P10275	AR	247	865	95989853	0.9991999998867512
chr8	25408359	25408386	P10275	AR	257	864	25408372	0.9666999997913838
chr13	88948717	88948742	P10275	AR	254	864	88948729	0.9929219999775292
chr1	8412680	8412715	P10275	AR	241	863	8412697	0.9621000000037252
chr10	78482117	78482162	P10275	AR	214	863	78482139	0.9848999999389052
chr6	139485852	139485877	P10275	AR	261	861	139485864	0.9540000001609326
chr10	14572196	14572223	P10275	AR	260	861	14572209	0.969500000153482
chr3	102577562	102577597	P10275	AR	242	861	102577579	0.994699999767542
chr13	25496715	25496745	P10275	AR	238	861	25496730	0.9840000000059604
chr1	2411019	2411052	P10275	AR	239	860	2411035	0.9733999999389052
chr12	97568853	97568882	P10275	AR	250	859	97568867	1.0
chr11	80782790	80782813	P10275	AR	255	859	80782801	0.9988780000001192
chr4	41077857	41077882	P10275	AR	255	859	41077869	0.9726999996453524
chr5	14717226	14717251	P10275	AR	244	859	14717238	0.9596000000990929
chr14	89572697	89572722	P10275	AR	229	858	89572709	0.9502999997612088
chr2	68946212	68946257	P10275	AR	222	858	68946234	0.9774000000931322
chr14	73660680	73660709	P10275	AR	247	857	73660694	0.951359999719262
chr21	27155270	27155309	P10275	AR	223	857	27155289	0.9915000000178814
chr2	99999127	99999154	P10275	AR	251	854	99999140	0.966099999988079
chr4	12861608	12861639	P10275	AR	246	853	12861623	0.97530000022687
chr3	24140216	24140243	P10275	AR	251	853	24140229	1.0
chr7	125484946	125484975	P10275	AR	243	852	125484960	0.9952000000536442
chr5	16547657	16547682	P10275	AR	259	852	16547669	0.9845000001385809
chr14	35929367	35929390	P10275	AR	252	852	35929378	0.9683999998807908
chr4	56728725	56728748	P10275	AR	258	852	56728736	0.9519999997466804
chr5	40307173	40307200	P10275	AR	252	851	40307186	0.98989999999851
chr12	94592195	94592220	P10275	AR	247	851	94592207	0.9692999995432794
chr1	184423067	184423092	P10275	AR	252	850	184423079	0.9987999999523164
chr8	133455838	133455863	P10275	AR	255	849	133455850	0.990200000089407
chr4	163110062	163110095	P10275	AR	242	848	163110078	0.9896999999709428
chr8	29923779	29923817	P10275	AR	228	848	29923798	0.9941999998867512
chr2	3470285	3470316	P10275	AR	249	848	3470300	0.9924000000089408
chr3	42544910	42544945	P10275	AR	236	847	42544927	1.0
chr3	152385933	152385956	P10275	AR	269	847	152385944	0.9768999996989964
chr7	67470551	67470576	P10275	AR	249	847	67470563	0.965299999597296
chr7	113414812	113414841	P10275	AR	236	844	113414826	1.0
chr2	27966712	27966753	P10275	AR	216	843	27966732	0.9561100003272296
chr17	8056645	8056671	P10275	AR	248	843	8056658	0.9673999997407198
chr18	59055113	59055153	P10275	AR	243	843	59055133	0.9966999998867512
chr1	68544846	68544885	P10275	AR	221	842	68544865	0.9683999997913836
chr5	120053350	120053373	P10275	AR	249	842	120053361	0.9786000000543892
chr12	116637085	116637114	P10275	AR	249	838	116637099	0.9536999998379498
chr2	226738942	226738967	P10275	AR	260	838	226738954	0.9648999999448656
chr4	148692380	148692404	P10275	AR	254	838	148692392	1.0
chr10	128109854	128109917	P10275	AR	215	838	128109885	0.9954000001311302
chr2	23408537	23408566	P10275	AR	239	837	23408551	0.9885999998614192
chr15	38895396	38895421	P10275	AR	250	837	38895408	0.9675999996315688
chr14	52545807	52545834	P10275	AR	243	835	52545820	0.9635999998301268
chr20	40468984	40469015	P10275	AR	241	835	40468999	0.9999000000953674
chr12	74980821	74980870	P10275	AR	227	835	74980845	0.9759999999329448
chr20	38604985	38605020	P10275	AR	251	833	38605002	0.9883999997407198
chr3	104599363	104599392	P10275	AR	250	833	104599377	1.0
chr3	24838629	24838664	P10275	AR	219	832	24838646	1.0
chr5	71748585	71748624	P10275	AR	219	832	71748604	0.982699999974668
chr6	46821804	46821843	P10275	AR	226	832	46821823	0.9503999999962748
chr3	106679234	106679261	P10275	AR	226	831	106679247	0.9661000002354384
chr1	20032664	20032693	P10275	AR	245	830	20032678	0.9694999998047948
chr1	56788309	56788332	P10275	AR	262	829	56788320	0.9948999998867512
chr3	81554498	81554525	P10275	AR	248	829	81554511	0.9920000000715256
chr1	107782679	107782704	P10275	AR	247	828	107782691	0.9778999999180435
chr7	20594137	20594162	P10275	AR	245	828	20594149	0.9870999999955296
chr11	131415935	131415960	P10275	AR	243	828	131415947	0.9987000000238418
chr13	106737223	106737248	P10275	AR	240	826	106737235	0.9712000000543892
chr10	77498422	77498451	P10275	AR	254	825	77498436	0.9876999999329448
chr4	76571438	76571473	P10275	AR	247	825	76571455	0.9794980000510812
chr8	68854610	68854639	P10275	AR	247	825	68854624	0.9780000001400708
chr13	44219080	44219105	P10275	AR	257	825	44219092	0.9870799996852876
chr13	105796324	105796353	P10275	AR	239	824	105796338	0.9716999999091028
