Chrom	Start	End	uniprotId	Gene	exp.count	peak.count	position	mean_mapability
chr19	54674220	54674243	Q9H334	FOXP1	15	48	54674231	0.9686000001229346
chr7	38932697	38932733	Q9H334	FOXP1	15	46	38932715	0.9863999999418854
chr20	63327043	63327126	Q9H334	FOXP1	11	46	63327084	1.0
chr7	107743614	107743647	Q9H334	FOXP1	16	44	107743630	0.98910000000149
chr2	208025545	208025566	Q9H334	FOXP1	15	41	208025555	0.9513999995928256
chr18	62715159	62715206	Q9H334	FOXP1	16	40	62715182	0.9846999999329448
chr20	21126019	21126042	Q9H334	FOXP1	16	39	21126030	0.9502000001162292
chr6	31665047	31665076	Q9H334	FOXP1	13	39	31665061	0.9763999998830258
chr22	39145785	39145836	Q9H334	FOXP1	15	39	39145810	0.970899999853596
chr12	56126332	56126372	Q9H334	FOXP1	16	38	56126352	0.9786999998491256
chr17	79009846	79009887	Q9H334	FOXP1	13	38	79009866	0.9632400000587106
chr7	100100697	100100746	Q9H334	FOXP1	14	37	100100721	0.9709999999135732
chr8	28401912	28402001	Q9H334	FOXP1	14	37	28401956	0.9511000000745058
chr10	45594874	45594907	Q9H334	FOXP1	14	36	45594890	0.9522000000216068
chr7	120950498	120950534	Q9H334	FOXP1	14	34	120950516	0.977400000025332
chr12	92146021	92146056	Q9H334	FOXP1	14	34	92146038	0.9728199999094008
chr7	27663131	27663172	Q9H334	FOXP1	14	34	27663151	0.9525000001251698
chr3	71584085	71584112	Q9H334	FOXP1	12	34	71584098	1.0
chr17	29931563	29931632	Q9H334	FOXP1	12	33	29931597	0.9517000001002104
chr3	3179708	3179737	Q9H334	FOXP1	14	33	3179722	0.9873000000622124
chr1	207321344	207321407	Q9H334	FOXP1	13	33	207321375	0.9676000001147388
chr14	49768098	49768124	Q9H334	FOXP1	11	33	49768111	0.960900000049174
chr1	61077178	61077212	Q9H334	FOXP1	15	32	61077195	0.9772000000193716
chr6	17600282	17600322	Q9H334	FOXP1	14	32	17600302	0.9539999998934569
chr8	125430249	125430290	Q9H334	FOXP1	14	32	125430269	0.9769000000424684
chr9	105244379	105244424	Q9H334	FOXP1	12	32	105244401	0.993200000104308
chr3	39051932	39051967	Q9H334	FOXP1	13	31	39051949	0.9822999999389052
chr2	113889768	113889855	Q9H334	FOXP1	12	31	113889811	0.9697999998793004
chr6	139375490	139375533	Q9H334	FOXP1	12	30	139375511	0.9990000000417232
chr6	33200104	33200135	Q9H334	FOXP1	14	30	33200119	0.9866999999806284
chr8	98944289	98944332	Q9H334	FOXP1	14	30	98944310	1.0
chr2	202588829	202588902	Q9H334	FOXP1	12	30	202588865	0.95059999993518
chr1	3624782	3624806	Q9H334	FOXP1	12	30	3624794	0.9696000001639128
chr7	138886662	138886694	Q9H334	FOXP1	13	29	138886678	0.9769999999195336
chr6	144095791	144095850	Q9H334	FOXP1	12	29	144095820	0.965800000207126
chr16	29805521	29805553	Q9H334	FOXP1	13	29	29805537	0.9772500000566244
chr19	54189968	54190031	Q9H334	FOXP1	14	29	54189999	0.9535200001310558
chr9	134068483	134068516	Q9H334	FOXP1	12	29	134068499	0.955799999655038
chr17	45147835	45147876	Q9H334	FOXP1	13	29	45147855	0.9679279999986292
