Chrom	Start	End	uniprotId	Gene	exp.count	peak.count	position	mean_mapability
chr12	93570908	93570932	P41182	BCL6	21	63	93570920	0.9767000000990927
chr3	50611951	50611996	P41182	BCL6	18	57	50611973	1.0
chr12	42484167	42484224	P41182	BCL6	15	51	42484195	0.9601559998966752
chr9	121060201	121060232	P41182	BCL6	14	50	121060216	0.9777999998342246
chr2	110748619	110748696	P41182	BCL6	12	49	110748657	0.9678999999940396
chr11	74398830	74398873	P41182	BCL6	15	49	74398851	0.9652999999649824
chr17	19306447	19306520	P41182	BCL6	11	47	19306483	0.962500000229478
chr7	134513333	134513359	P41182	BCL6	14	47	134513346	0.9726000000208616
chr12	55619861	55619884	P41182	BCL6	14	45	55619872	0.9838000002250076
chr1	2290857	2290888	P41182	BCL6	13	45	2290872	0.9604000001117587
chr10	128028	128064	P41182	BCL6	13	45	128046	0.9785999999374152
chr2	191020363	191020384	P41182	BCL6	15	44	191020373	0.9900000001356004
chr15	76148107	76148134	P41182	BCL6	15	44	76148120	1.0
chr6	15359041	15359094	P41182	BCL6	14	43	15359067	0.988900000013411
chr16	31460022	31460072	P41182	BCL6	16	43	31460047	0.978205999867618
chr15	60479263	60479296	P41182	BCL6	16	43	60479279	0.9745000000908972
chr7	74657586	74657640	P41182	BCL6	14	43	74657613	0.9569999996259808
chr7	98200543	98200620	P41182	BCL6	9	43	98200581	0.9779000000625848
chr1	15245035	15245060	P41182	BCL6	14	43	15245047	0.9669999999996276
chr10	68563267	68563294	P41182	BCL6	13	43	68563280	0.964700000038743
chr9	85940850	85940879	P41182	BCL6	15	43	85940864	0.9555999997586012
chr4	99056141	99056178	P41182	BCL6	13	43	99056159	0.968599999783188
chr2	15588523	15588548	P41182	BCL6	13	42	15588535	0.9524000000357628
chr10	30359808	30359849	P41182	BCL6	14	42	30359828	0.9564999995842576
chr5	99027494	99027586	P41182	BCL6	10	42	99027540	0.982299999794364
chr16	71289172	71289235	P41182	BCL6	15	42	71289203	0.9779000000029804
chr7	41881848	41881930	P41182	BCL6	12	42	41881889	0.9798000000089409
chr2	45610612	45610643	P41182	BCL6	14	42	45610627	0.9740700001463294
chr14	96797165	96797212	P41182	BCL6	14	41	96797188	0.9746000000789762
chr12	94102381	94102406	P41182	BCL6	15	41	94102393	0.9754999999783932
chr17	82864124	82864173	P41182	BCL6	12	41	82864148	0.9593500000149012
chr8	38805452	38805527	P41182	BCL6	11	41	38805489	0.9819000000949948
chr4	168923869	168923890	P41182	BCL6	13	40	168923879	0.9766000000800936
chr8	142042030	142042059	P41182	BCL6	12	40	142042044	0.9876000000864268
chr2	233063598	233063627	P41182	BCL6	14	40	233063612	0.9516000002972782
chr2	226772870	226772935	P41182	BCL6	11	40	226772902	0.984699999691546
chr2	20576838	20576879	P41182	BCL6	14	40	20576858	0.9782000000696628
chr5	132464626	132464683	P41182	BCL6	13	40	132464654	0.9718000000461936
chr20	17856421	17856462	P41182	BCL6	12	40	17856441	0.957137999657914
chr9	129888676	129888759	P41182	BCL6	11	40	129888717	0.9729879997033626
chr3	9731577	9731665	P41182	BCL6	13	40	9731621	0.9706999999374152
chr7	2717635	2717665	P41182	BCL6	13	39	2717650	0.9699000001117588
chr14	61553041	61553125	P41182	BCL6	13	39	61553083	0.9838999999329447
chr4	84504033	84504060	P41182	BCL6	13	39	84504046	1.0
chr1	24952531	24952582	P41182	BCL6	13	39	24952556	0.9828000002413988
chr1	12167709	12167771	P41182	BCL6	11	39	12167740	0.9869000000298024
chr11	9758053	9758106	P41182	BCL6	14	39	9758079	0.9658000000372527
chr11	81963185	81963210	P41182	BCL6	13	39	81963197	1.0
chr22	23844649	23844706	P41182	BCL6	12	39	23844677	0.9533999997228384
chr12	96215272	96215334	P41182	BCL6	12	39	96215303	0.9535000000193716
chr8	19755931	19755961	P41182	BCL6	12	39	19755946	0.9836000003188848
chr2	136213217	136213288	P41182	BCL6	9	38	136213252	1.0
chr21	45109996	45110061	P41182	BCL6	10	38	45110028	0.9639999999325722
chr12	118714206	118714231	P41182	BCL6	12	38	118714218	0.9767000000931324
chr17	6451007	6451049	P41182	BCL6	14	38	6451028	0.9739999999321998
chr1	175142036	175142078	P41182	BCL6	12	38	175142057	0.9815999998837708
chr11	13860190	13860223	P41182	BCL6	12	38	13860206	0.9658000002354384
chr3	188171749	188171796	P41182	BCL6	12	38	188171772	0.9811999998867512
chr3	187748175	187748205	P41182	BCL6	14	38	187748190	0.9922500002078712
chr10	7472120	7472185	P41182	BCL6	10	38	7472152	0.970299999909848
chr17	4949813	4949875	P41182	BCL6	15	38	4949844	0.9610720001943408
chr22	44191116	44191159	P41182	BCL6	13	38	44191137	0.9809999999023974
chr10	71748982	71749031	P41182	BCL6	11	38	71749006	0.97959999999851
chr15	48878140	48878229	P41182	BCL6	14	38	48878184	0.9757999995008112
chr5	50853388	50853417	P41182	BCL6	11	38	50853402	0.9933000001132488
chr7	44104746	44104791	P41182	BCL6	14	38	44104768	0.9942000000953676
chr1	183580345	183580380	P41182	BCL6	12	38	183580362	0.9572659997716546
chr7	98133387	98133432	P41182	BCL6	10	38	98133409	0.9842000002071262
chr17	35587243	35587266	P41182	BCL6	13	38	35587254	0.9536999999545516
chr9	37197365	37197422	P41182	BCL6	10	37	37197393	0.9624000002019109
chr6	83859511	83859536	P41182	BCL6	12	37	83859523	1.0
chr8	29229647	29229700	P41182	BCL6	10	37	29229673	0.9807999998286366
chr5	32585464	32585493	P41182	BCL6	14	37	32585478	0.958300000045821
chr9	21381959	21381990	P41182	BCL6	11	37	21381974	0.9971000000357628
chr12	9650893	9650920	P41182	BCL6	12	37	9650906	0.9959999999523164
