TF_a	TF_b	num_site_TF_b	exact	window
NANOG.hg38.10000	NANOG.hg38.10000	10000	10000	10000
NANOG.hg38.10000	POU5F1.hg38.10000	10000	290	4871
NANOG.hg38.10000	SOX2.hg38.10000	10000	284	4370
NANOG.hg38.10000	LEF1.hg38.10000	10000	100	2296
NANOG.hg38.10000	T.hg38.10000	10000	84	1784
NANOG.hg38.10000	EOMES.hg38.10000	10000	78	1709
NANOG.hg38.10000	SMAD1.hg38.10000	10000	49	1175
NANOG.hg38.10000	TCF7L2.hg38.10000	10000	42	1141
NANOG.hg38.10000	SOX17.hg38.10000	10000	41	969
NANOG.hg38.10000	BCL11A.hg38.10000	10000	33	707
NANOG.hg38.10000	FOXH1.hg38.10000	10000	27	1517
NANOG.hg38.10000	PRDM14.hg38.10000	10000	20	1250
NANOG.hg38.10000	ZIC2.hg38.10000	10000	13	302
NANOG.hg38.10000	TEAD4.hg38.10000	10000	12	435
NANOG.hg38.10000	SMAD3.hg38.10000	10000	12	331
NANOG.hg38.10000	GLIS3.hg38.10000	10000	11	383
NANOG.hg38.10000	CDX2.hg38.10000	10000	9	190
NANOG.hg38.10000	GATA6.hg38.10000	10000	8	526
NANOG.hg38.10000	SMAD4.hg38.10000	10000	8	471
NANOG.hg38.10000	OTX2.hg38.10000	10000	8	293
NANOG.hg38.10000	TEAD1.hg38.10000	10000	8	276
NANOG.hg38.10000	GLIS1.hg38.10000	10000	8	207
NANOG.hg38.10000	MYF5.hg38.10000	10000	8	139
NANOG.hg38.10000	OSR2.hg38.10000	10000	7	271
NANOG.hg38.10000	ERG.hg38.10000	10000	7	97
NANOG.hg38.10000	FEZF1.hg38.10000	10000	6	289
NANOG.hg38.10000	PDX1.hg38.10000	10000	6	239
NANOG.hg38.10000	TCF12.hg38.10000	10000	6	191
NANOG.hg38.10000	SP7.hg38.10000	10000	6	185
NANOG.hg38.10000	GATA4.hg38.10000	10000	5	361
NANOG.hg38.10000	TCF7.hg38.10000	10000	5	207
NANOG.hg38.10000	PRDM6.hg38.10000	10000	5	205
NANOG.hg38.10000	FLI1.hg38.10000	10000	5	198
NANOG.hg38.10000	JUN.hg38.10000	10000	5	189
NANOG.hg38.10000	PBX3.hg38.10000	10000	5	166
NANOG.hg38.10000	TRPS1.hg38.10000	10000	5	161
NANOG.hg38.10000	NR3C1.hg38.10000	10000	5	159
NANOG.hg38.10000	JUNB.hg38.10000	10000	5	155
NANOG.hg38.10000	POU3F2.hg38.10000	10000	4	378
NANOG.hg38.10000	FOXA2.hg38.10000	10000	4	279
NANOG.hg38.10000	SOX13.hg38.10000	10000	4	247
NANOG.hg38.10000	KLF5.hg38.10000	10000	4	197
NANOG.hg38.10000	ZNF778.hg38.10000	10000	4	191
NANOG.hg38.10000	TEAD3.hg38.10000	10000	4	169
NANOG.hg38.10000	ARID3A.hg38.10000	10000	4	131
NANOG.hg38.10000	ETV5.hg38.10000	10000	4	124
NANOG.hg38.10000	MYBL2.hg38.10000	10000	4	119
NANOG.hg38.10000	ZNF792.hg38.10000	10000	4	109
NANOG.hg38.10000	MBD2.hg38.10000	10000	4	101
NANOG.hg38.10000	IRF1.hg38.10000	10000	4	97
NANOG.hg38.10000	MIXL1.hg38.10000	10000	4	94
NANOG.hg38.10000	SCRT2.hg38.10000	10000	4	94
NANOG.hg38.10000	NKX2-1.hg38.10000	10000	3	201
NANOG.hg38.10000	NKX2-5.hg38.10000	10000	3	183
NANOG.hg38.10000	SOX5.hg38.10000	10000	3	174
NANOG.hg38.10000	FOSL1.hg38.10000	10000	3	162
NANOG.hg38.10000	TCF7L1.hg38.10000	10000	3	157
NANOG.hg38.10000	NR2F2.hg38.10000	10000	3	141
NANOG.hg38.10000	SOX6.hg38.10000	10000	3	126
NANOG.hg38.10000	TLX1.hg38.10000	10000	3	122
NANOG.hg38.10000	HES2.hg38.10000	10000	3	121
NANOG.hg38.10000	NKX3-1.hg38.10000	10000	3	117
NANOG.hg38.10000	ZEB2.hg38.10000	10000	3	115
NANOG.hg38.10000	ZNF217.hg38.10000	10000	3	115
NANOG.hg38.10000	HNF1A.hg38.10000	10000	3	113
