TF_a	TF_b	num_site_TF_b	exact	window
TFE3.hg38.10000	TFE3.hg38.10000	10000	10000	10000
TFE3.hg38.10000	ZNF792.hg38.10000	10000	284	3657
TFE3.hg38.10000	ZSCAN9.hg38.10000	10000	262	3720
TFE3.hg38.10000	MLX.hg38.10000	10000	246	4253
TFE3.hg38.10000	RXRB.hg38.10000	10000	197	2881
TFE3.hg38.10000	IKZF5.hg38.10000	10000	189	3587
TFE3.hg38.10000	ZFP1.hg38.10000	10000	185	3066
TFE3.hg38.10000	MIXL1.hg38.10000	10000	173	2776
TFE3.hg38.10000	ZNF580.hg38.10000	10000	159	2818
TFE3.hg38.10000	SOX5.hg38.10000	10000	156	2563
TFE3.hg38.10000	MYRF.hg38.10000	10000	155	2868
TFE3.hg38.10000	SOX13.hg38.10000	10000	154	2977
TFE3.hg38.10000	HOMEZ.hg38.10000	10000	154	2511
TFE3.hg38.10000	REST.hg38.10000	10000	148	1558
TFE3.hg38.10000	IRF2.hg38.10000	10000	146	2379
TFE3.hg38.10000	HMG20A.hg38.10000	10000	143	2492
TFE3.hg38.10000	USF1.hg38.10000	10000	141	1967
TFE3.hg38.10000	KLF6.hg38.10000	10000	134	2319
TFE3.hg38.10000	KLF16.hg38.10000	10000	134	1811
TFE3.hg38.10000	THAP11.hg38.10000	10000	129	2093
TFE3.hg38.10000	SMAD4.hg38.10000	10000	120	2657
TFE3.hg38.10000	MAX.hg38.10000	10000	117	2074
TFE3.hg38.10000	USF2.hg38.10000	10000	111	1932
TFE3.hg38.10000	THRB.hg38.10000	10000	104	2365
TFE3.hg38.10000	FOXA3.hg38.10000	10000	102	2126
TFE3.hg38.10000	MYBL2.hg38.10000	10000	101	2402
TFE3.hg38.10000	TEAD3.hg38.10000	10000	94	1768
TFE3.hg38.10000	BHLHE40.hg38.10000	10000	93	1912
TFE3.hg38.10000	MITF.hg38.10000	10000	92	1735
TFE3.hg38.10000	KLF10.hg38.10000	10000	90	2377
TFE3.hg38.10000	ZNF652.hg38.10000	10000	86	1640
TFE3.hg38.10000	ATF1.hg38.10000	10000	84	2092
TFE3.hg38.10000	ERF.hg38.10000	10000	84	1276
TFE3.hg38.10000	ETV4.hg38.10000	10000	83	2045
TFE3.hg38.10000	NR2F6.hg38.10000	10000	79	2098
TFE3.hg38.10000	ZNF3.hg38.10000	10000	77	1818
TFE3.hg38.10000	TCF7.hg38.10000	10000	70	2025
TFE3.hg38.10000	MYC.hg38.10000	10000	66	1871
TFE3.hg38.10000	NFYC.hg38.10000	10000	65	1736
TFE3.hg38.10000	GMEB2.hg38.10000	10000	63	1953
TFE3.hg38.10000	NFIL3.hg38.10000	10000	62	2008
