TF_a	TF_b	num_site_TF_b	exact	window
SP7.hg38.10000	SP7.hg38.10000	10000	10000	10000
SP7.hg38.10000	ZNF324.hg38.10000	10000	57	1591
SP7.hg38.10000	JUN.hg38.10000	10000	52	1608
SP7.hg38.10000	FEZF1.hg38.10000	10000	47	1679
SP7.hg38.10000	OSR2.hg38.10000	10000	45	1962
SP7.hg38.10000	ATF3.hg38.10000	10000	41	1506
SP7.hg38.10000	KLF5.hg38.10000	10000	39	1349
SP7.hg38.10000	FOS.hg38.10000	10000	39	1293
SP7.hg38.10000	PATZ1.hg38.10000	10000	38	1757
SP7.hg38.10000	JUND.hg38.10000	10000	37	1368
SP7.hg38.10000	FOSL1.hg38.10000	10000	36	1185
SP7.hg38.10000	NR1H2.hg38.10000	10000	33	1136
SP7.hg38.10000	ZNF574.hg38.10000	10000	31	1523
SP7.hg38.10000	JUNB.hg38.10000	10000	31	1076
SP7.hg38.10000	FOSL2.hg38.10000	10000	30	1134
SP7.hg38.10000	CDX2.hg38.10000	10000	30	846
SP7.hg38.10000	GLIS1.hg38.10000	10000	29	1035
SP7.hg38.10000	STAT1.hg38.10000	10000	28	1119
SP7.hg38.10000	ZEB2.hg38.10000	10000	28	991
SP7.hg38.10000	HIF1A.hg38.10000	10000	27	1182
SP7.hg38.10000	ZNF18.hg38.10000	10000	27	1089
SP7.hg38.10000	ETV5.hg38.10000	10000	26	1168
SP7.hg38.10000	ZBTB33.hg38.10000	10000	26	787
SP7.hg38.10000	ZNF778.hg38.10000	10000	25	1417
SP7.hg38.10000	STAT3.hg38.10000	10000	25	1133
SP7.hg38.10000	ZNF554.hg38.10000	10000	25	1036
SP7.hg38.10000	ZNF444.hg38.10000	10000	25	839
SP7.hg38.10000	GLIS2.hg38.10000	10000	24	1486
SP7.hg38.10000	TCF12.hg38.10000	10000	24	1206
SP7.hg38.10000	SMAD3.hg38.10000	10000	24	1029
SP7.hg38.10000	E4F1.hg38.10000	10000	24	810
SP7.hg38.10000	RELA.hg38.10000	10000	23	983
SP7.hg38.10000	PRDM6.hg38.10000	10000	22	1364
SP7.hg38.10000	ZNF580.hg38.10000	10000	22	796
SP7.hg38.10000	FOXM1.hg38.10000	10000	21	1117
SP7.hg38.10000	ZNF335.hg38.10000	10000	21	1112
SP7.hg38.10000	PBX3.hg38.10000	10000	21	1084
SP7.hg38.10000	KLF16.hg38.10000	10000	21	730
SP7.hg38.10000	CREB1.hg38.10000	10000	20	1169
SP7.hg38.10000	ZBTB42.hg38.10000	10000	20	1027
