TF_a	TF_b	num_site_TF_b	exact	window
TWIST1.hg38.10000	TWIST1.hg38.10000	10000	10000	10000
TWIST1.hg38.10000	NEUROG2.hg38.10000	10000	37	985
TWIST1.hg38.10000	TFAP4.hg38.10000	10000	36	712
TWIST1.hg38.10000	TCF12.hg38.10000	10000	33	1002
TWIST1.hg38.10000	EBF3.hg38.10000	10000	29	1026
TWIST1.hg38.10000	ZBTB42.hg38.10000	10000	28	800
TWIST1.hg38.10000	HAND2.hg38.10000	10000	25	964
TWIST1.hg38.10000	MYOD1.hg38.10000	10000	25	680
TWIST1.hg38.10000	ASCL1.hg38.10000	10000	24	442
TWIST1.hg38.10000	MECOM.hg38.10000	10000	24	347
TWIST1.hg38.10000	NR2F2.hg38.10000	10000	20	626
TWIST1.hg38.10000	TP53.hg38.10000	10000	19	344
TWIST1.hg38.10000	TRPS1.hg38.10000	10000	18	747
TWIST1.hg38.10000	TCF3.hg38.10000	10000	18	435
TWIST1.hg38.10000	NFIC.hg38.10000	10000	17	1162
TWIST1.hg38.10000	E2F7.hg38.10000	10000	17	969
TWIST1.hg38.10000	MYCN.hg38.10000	10000	17	687
TWIST1.hg38.10000	PITX3.hg38.10000	10000	16	905
TWIST1.hg38.10000	NR3C1.hg38.10000	10000	16	735
TWIST1.hg38.10000	MYF5.hg38.10000	10000	16	699
TWIST1.hg38.10000	SMAD3.hg38.10000	10000	15	852
TWIST1.hg38.10000	ISL1.hg38.10000	10000	15	586
TWIST1.hg38.10000	FEZF1.hg38.10000	10000	15	577
TWIST1.hg38.10000	EPAS1.hg38.10000	10000	14	728
TWIST1.hg38.10000	SMAD1.hg38.10000	10000	14	486
TWIST1.hg38.10000	TCF4.hg38.10000	10000	14	444
TWIST1.hg38.10000	KLF4.hg38.10000	10000	14	365
TWIST1.hg38.10000	PBX3.hg38.10000	10000	13	1162
TWIST1.hg38.10000	HIF1A.hg38.10000	10000	13	587
TWIST1.hg38.10000	OSR2.hg38.10000	10000	13	578
TWIST1.hg38.10000	FOXM1.hg38.10000	10000	13	551
TWIST1.hg38.10000	CLOCK.hg38.10000	10000	13	246
TWIST1.hg38.10000	ZBTB16.hg38.10000	10000	13	223
TWIST1.hg38.10000	HMGA1.hg38.10000	10000	13	50
TWIST1.hg38.10000	TEAD4.hg38.10000	10000	12	948
TWIST1.hg38.10000	RXRA.hg38.10000	10000	12	559
TWIST1.hg38.10000	LEF1.hg38.10000	10000	12	307
TWIST1.hg38.10000	ZNF778.hg38.10000	10000	11	482
TWIST1.hg38.10000	NEUROD1.hg38.10000	10000	11	447
TWIST1.hg38.10000	NR5A2.hg38.10000	10000	11	371
TWIST1.hg38.10000	CDX2.hg38.10000	10000	11	368
TWIST1.hg38.10000	RUNX2.hg38.10000	10000	11	333
TWIST1.hg38.10000	CREB1.hg38.10000	10000	11	311
TWIST1.hg38.10000	ZNF184.hg38.10000	10000	11	200
TWIST1.hg38.10000	NR1H2.hg38.10000	10000	10	561
TWIST1.hg38.10000	NR1H3.hg38.10000	10000	10	553
TWIST1.hg38.10000	RELA.hg38.10000	10000	10	494
TWIST1.hg38.10000	RARA.hg38.10000	10000	10	462
TWIST1.hg38.10000	MYC.hg38.10000	10000	10	414
TWIST1.hg38.10000	NFKB1.hg38.10000	10000	10	408
TWIST1.hg38.10000	AHR.hg38.10000	10000	10	390
TWIST1.hg38.10000	FOXP1.hg38.10000	10000	10	327
TWIST1.hg38.10000	E2F8.hg38.10000	10000	10	264
TWIST1.hg38.10000	XBP1.hg38.10000	10000	10	150
TWIST1.hg38.10000	JUN.hg38.10000	10000	9	868
TWIST1.hg38.10000	PPARG.hg38.10000	10000	9	517
TWIST1.hg38.10000	RBPJ.hg38.10000	10000	9	488
TWIST1.hg38.10000	SOX4.hg38.10000	10000	9	479
TWIST1.hg38.10000	TFAP2A.hg38.10000	10000	9	465
TWIST1.hg38.10000	MAX.hg38.10000	10000	9	399
TWIST1.hg38.10000	ERG.hg38.10000	10000	9	352
TWIST1.hg38.10000	ZSCAN22.hg38.10000	10000	9	349
TWIST1.hg38.10000	RARG.hg38.10000	10000	9	332
TWIST1.hg38.10000	ESR1.hg38.10000	10000	9	329
TWIST1.hg38.10000	MAF.hg38.10000	10000	9	250
TWIST1.hg38.10000	ZNF768.hg38.10000	10000	9	186
TWIST1.hg38.10000	ZNF264.hg38.10000	10000	9	159
TWIST1.hg38.10000	JUND.hg38.10000	10000	8	911
TWIST1.hg38.10000	ETV5.hg38.10000	10000	8	561
TWIST1.hg38.10000	PBX4.hg38.10000	10000	8	484
TWIST1.hg38.10000	HOXC9.hg38.10000	10000	8	483
TWIST1.hg38.10000	TFEB.hg38.10000	10000	8	451
TWIST1.hg38.10000	ELK4.hg38.10000	10000	8	368
TWIST1.hg38.10000	PGR.hg38.10000	10000	8	342
TWIST1.hg38.10000	NFIB.hg38.10000	10000	8	317
TWIST1.hg38.10000	SOX2.hg38.10000	10000	8	297
TWIST1.hg38.10000	MLX.hg38.10000	10000	8	282
TWIST1.hg38.10000	HOMEZ.hg38.10000	10000	8	259
TWIST1.hg38.10000	CEBPA.hg38.10000	10000	8	241
TWIST1.hg38.10000	REST.hg38.10000	10000	8	151
TWIST1.hg38.10000	ZNF22.hg38.10000	10000	8	89
TWIST1.hg38.10000	JUNB.hg38.10000	10000	7	780
TWIST1.hg38.10000	TBX2.hg38.10000	10000	7	745
TWIST1.hg38.10000	STAT3.hg38.10000	10000	7	687
TWIST1.hg38.10000	MEF2A.hg38.10000	10000	7	580
TWIST1.hg38.10000	PROX1.hg38.10000	10000	7	531
TWIST1.hg38.10000	MYOG.hg38.10000	10000	7	507
TWIST1.hg38.10000	ZNF554.hg38.10000	10000	7	462
TWIST1.hg38.10000	TCF7L1.hg38.10000	10000	7	443
TWIST1.hg38.10000	FLI1.hg38.10000	10000	7	423
TWIST1.hg38.10000	MAZ.hg38.10000	10000	7	413
TWIST1.hg38.10000	TFAP2C.hg38.10000	10000	7	412
TWIST1.hg38.10000	ZEB1.hg38.10000	10000	7	371
TWIST1.hg38.10000	FOXO1.hg38.10000	10000	7	359
TWIST1.hg38.10000	MYNN.hg38.10000	10000	7	341
TWIST1.hg38.10000	SREBF2.hg38.10000	10000	7	332
