TF_a	TF_b	num_site_TF_b	exact	window
TP63.hg38.10000	TP63.hg38.10000	10000	10000	10000
TP63.hg38.10000	TP53.hg38.10000	10000	637	3573
TP63.hg38.10000	TP73.hg38.10000	10000	448	4376
TP63.hg38.10000	KLF4.hg38.10000	10000	14	793
TP63.hg38.10000	NFKB1.hg38.10000	10000	13	668
TP63.hg38.10000	SMAD3.hg38.10000	10000	12	638
TP63.hg38.10000	STAT3.hg38.10000	10000	11	705
TP63.hg38.10000	TRPS1.hg38.10000	10000	10	528
TP63.hg38.10000	KLF5.hg38.10000	10000	9	524
TP63.hg38.10000	PGR.hg38.10000	10000	9	436
TP63.hg38.10000	MYOD1.hg38.10000	10000	9	312
TP63.hg38.10000	MAX.hg38.10000	10000	9	260
TP63.hg38.10000	EHF.hg38.10000	10000	8	706
TP63.hg38.10000	JUND.hg38.10000	10000	8	520
TP63.hg38.10000	NR3C1.hg38.10000	10000	8	470
TP63.hg38.10000	HIF1A.hg38.10000	10000	8	458
TP63.hg38.10000	SNAI2.hg38.10000	10000	7	709
TP63.hg38.10000	GRHL2.hg38.10000	10000	7	380
TP63.hg38.10000	E2F7.hg38.10000	10000	7	374
TP63.hg38.10000	ZNF554.hg38.10000	10000	7	368
TP63.hg38.10000	MYC.hg38.10000	10000	7	311
TP63.hg38.10000	ZNF778.hg38.10000	10000	7	266
TP63.hg38.10000	JUNB.hg38.10000	10000	6	521
TP63.hg38.10000	FOS.hg38.10000	10000	6	465
TP63.hg38.10000	EPAS1.hg38.10000	10000	6	446
TP63.hg38.10000	FOSL1.hg38.10000	10000	6	434
TP63.hg38.10000	ATF3.hg38.10000	10000	6	415
TP63.hg38.10000	NR1H2.hg38.10000	10000	6	405
TP63.hg38.10000	NR2F2.hg38.10000	10000	6	337
TP63.hg38.10000	OSR2.hg38.10000	10000	6	330
TP63.hg38.10000	FEZF1.hg38.10000	10000	6	317
TP63.hg38.10000	RBPJ.hg38.10000	10000	6	304
TP63.hg38.10000	ETV2.hg38.10000	10000	6	242
TP63.hg38.10000	SOX13.hg38.10000	10000	6	203
TP63.hg38.10000	TEAD4.hg38.10000	10000	5	458
TP63.hg38.10000	HES2.hg38.10000	10000	5	404
TP63.hg38.10000	PBX4.hg38.10000	10000	5	311
TP63.hg38.10000	HIF3A.hg38.10000	10000	5	308
TP63.hg38.10000	ZNF574.hg38.10000	10000	5	294
TP63.hg38.10000	HIC1.hg38.10000	10000	5	287
TP63.hg38.10000	FOSB.hg38.10000	10000	5	247
TP63.hg38.10000	DDIT3.hg38.10000	10000	5	244
TP63.hg38.10000	MLX.hg38.10000	10000	5	231
TP63.hg38.10000	IKZF5.hg38.10000	10000	5	229
TP63.hg38.10000	GMEB2.hg38.10000	10000	5	198
TP63.hg38.10000	ZNF580.hg38.10000	10000	5	192
TP63.hg38.10000	ZBTB26.hg38.10000	10000	5	184
TP63.hg38.10000	FOSL2.hg38.10000	10000	4	553
TP63.hg38.10000	JUN.hg38.10000	10000	4	545
TP63.hg38.10000	TFAP2C.hg38.10000	10000	4	419
TP63.hg38.10000	TFAP2A.hg38.10000	10000	4	403
TP63.hg38.10000	ZNF701.hg38.10000	10000	4	391
TP63.hg38.10000	PROX1.hg38.10000	10000	4	379
TP63.hg38.10000	FOXM1.hg38.10000	10000	4	373
TP63.hg38.10000	PBX3.hg38.10000	10000	4	314
TP63.hg38.10000	ZEB1.hg38.10000	10000	4	313
TP63.hg38.10000	TFAP4.hg38.10000	10000	4	298
TP63.hg38.10000	BHLHE40.hg38.10000	10000	4	294
TP63.hg38.10000	GLIS2.hg38.10000	10000	4	262
