TF_a	TF_b	num_site_TF_b	exact	window
MAFF.hg38.10000	MAFF.hg38.10000	10000	10000	10000
MAFF.hg38.10000	MAFK.hg38.10000	10000	2502	6940
MAFF.hg38.10000	MAFG.hg38.10000	10000	761	4141
MAFF.hg38.10000	ZNF316.hg38.10000	10000	441	2150
MAFF.hg38.10000	NFE2L2.hg38.10000	10000	192	1059
MAFF.hg38.10000	NFE2.hg38.10000	10000	98	774
MAFF.hg38.10000	BACH1.hg38.10000	10000	83	755
MAFF.hg38.10000	BACH2.hg38.10000	10000	20	785
MAFF.hg38.10000	JUND.hg38.10000	10000	20	314
MAFF.hg38.10000	FOS.hg38.10000	10000	19	310
MAFF.hg38.10000	MAF.hg38.10000	10000	17	359
MAFF.hg38.10000	FOSL2.hg38.10000	10000	17	290
MAFF.hg38.10000	RFX5.hg38.10000	10000	14	267
MAFF.hg38.10000	ATF3.hg38.10000	10000	13	280
MAFF.hg38.10000	JUN.hg38.10000	10000	12	284
MAFF.hg38.10000	FOSL1.hg38.10000	10000	11	264
MAFF.hg38.10000	JUNB.hg38.10000	10000	11	257
MAFF.hg38.10000	MYBL2.hg38.10000	10000	8	157
MAFF.hg38.10000	PROX1.hg38.10000	10000	8	145
MAFF.hg38.10000	NR3C1.hg38.10000	10000	7	164
MAFF.hg38.10000	SMAD3.hg38.10000	10000	6	239
MAFF.hg38.10000	ATF1.hg38.10000	10000	6	141
MAFF.hg38.10000	TP53.hg38.10000	10000	6	105
MAFF.hg38.10000	HIF1A.hg38.10000	10000	5	178
MAFF.hg38.10000	ETV5.hg38.10000	10000	5	171
MAFF.hg38.10000	TCF12.hg38.10000	10000	5	165
MAFF.hg38.10000	FOSB.hg38.10000	10000	5	156
MAFF.hg38.10000	FOXA2.hg38.10000	10000	5	148
MAFF.hg38.10000	CREM.hg38.10000	10000	5	123
MAFF.hg38.10000	E4F1.hg38.10000	10000	5	105
MAFF.hg38.10000	ATF2.hg38.10000	10000	5	93
MAFF.hg38.10000	STAT1.hg38.10000	10000	4	165
MAFF.hg38.10000	ZNF554.hg38.10000	10000	4	151
MAFF.hg38.10000	SOX6.hg38.10000	10000	4	139
MAFF.hg38.10000	TFE3.hg38.10000	10000	4	132
MAFF.hg38.10000	MLX.hg38.10000	10000	4	129
MAFF.hg38.10000	SMAD1.hg38.10000	10000	4	129
MAFF.hg38.10000	CREB1.hg38.10000	10000	4	124
MAFF.hg38.10000	ZSCAN9.hg38.10000	10000	4	116
MAFF.hg38.10000	ZFP1.hg38.10000	10000	4	115
MAFF.hg38.10000	CDX2.hg38.10000	10000	4	98
MAFF.hg38.10000	IRF4.hg38.10000	10000	4	90
MAFF.hg38.10000	ELF1.hg38.10000	10000	4	86
MAFF.hg38.10000	E2F7.hg38.10000	10000	3	233
MAFF.hg38.10000	RXRA.hg38.10000	10000	3	177
MAFF.hg38.10000	TRPS1.hg38.10000	10000	3	165
MAFF.hg38.10000	SMAD4.hg38.10000	10000	3	131
MAFF.hg38.10000	IRF2.hg38.10000	10000	3	127
MAFF.hg38.10000	SP7.hg38.10000	10000	3	118
MAFF.hg38.10000	ELF3.hg38.10000	10000	3	115
MAFF.hg38.10000	GATA2.hg38.10000	10000	3	115
MAFF.hg38.10000	USF1.hg38.10000	10000	3	110
MAFF.hg38.10000	TBX21.hg38.10000	10000	3	106
MAFF.hg38.10000	ZNF324.hg38.10000	10000	3	106
MAFF.hg38.10000	ATF7.hg38.10000	10000	3	103
MAFF.hg38.10000	EHF.hg38.10000	10000	3	102
MAFF.hg38.10000	NFATC3.hg38.10000	10000	3	93
MAFF.hg38.10000	KLF4.hg38.10000	10000	3	91
MAFF.hg38.10000	FLI1.hg38.10000	10000	3	83
MAFF.hg38.10000	STAT6.hg38.10000	10000	3	83
MAFF.hg38.10000	NR2C2.hg38.10000	10000	3	79
MAFF.hg38.10000	HIF3A.hg38.10000	10000	3	71
MAFF.hg38.10000	STAT3.hg38.10000	10000	2	211
MAFF.hg38.10000	TEAD1.hg38.10000	10000	2	174
MAFF.hg38.10000	TET3.hg38.10000	10000	2	164
MAFF.hg38.10000	SREBF2.hg38.10000	10000	2	162
MAFF.hg38.10000	PBX4.hg38.10000	10000	2	154
MAFF.hg38.10000	RELA.hg38.10000	10000	2	154
MAFF.hg38.10000	FOXM1.hg38.10000	10000	2	136
MAFF.hg38.10000	HOMEZ.hg38.10000	10000	2	135
MAFF.hg38.10000	CEBPB.hg38.10000	10000	2	132
MAFF.hg38.10000	HMG20A.hg38.10000	10000	2	132
MAFF.hg38.10000	RXRB.hg38.10000	10000	2	123
MAFF.hg38.10000	ZBTB42.hg38.10000	10000	2	118
MAFF.hg38.10000	ELK4.hg38.10000	10000	2	117
MAFF.hg38.10000	ARID3A.hg38.10000	10000	2	111
MAFF.hg38.10000	HMBOX1.hg38.10000	10000	2	110
MAFF.hg38.10000	FOXA1.hg38.10000	10000	2	109
MAFF.hg38.10000	NFIA.hg38.10000	10000	2	107
MAFF.hg38.10000	DDIT3.hg38.10000	10000	2	105
MAFF.hg38.10000	SOX4.hg38.10000	10000	2	105
MAFF.hg38.10000	THRB.hg38.10000	10000	2	105
MAFF.hg38.10000	SETDB1.hg38.10000	10000	2	104
MAFF.hg38.10000	USF2.hg38.10000	10000	2	104
MAFF.hg38.10000	MAX.hg38.10000	10000	2	100
