TF_a	TF_b	num_site_TF_b	exact	window
EBF3.hg38.10000	EBF3.hg38.10000	10000	10000	10000
EBF3.hg38.10000	ISL1.hg38.10000	10000	94	2527
EBF3.hg38.10000	HAND2.hg38.10000	10000	80	2809
EBF3.hg38.10000	TBX2.hg38.10000	10000	78	2604
EBF3.hg38.10000	PITX3.hg38.10000	10000	66	2509
EBF3.hg38.10000	TP53.hg38.10000	10000	48	533
EBF3.hg38.10000	EBF1.hg38.10000	10000	45	646
EBF3.hg38.10000	MECOM.hg38.10000	10000	45	469
EBF3.hg38.10000	TRPS1.hg38.10000	10000	40	590
EBF3.hg38.10000	PHOX2B.hg38.10000	10000	38	1270
EBF3.hg38.10000	HOXC9.hg38.10000	10000	37	1377
EBF3.hg38.10000	HMGA1.hg38.10000	10000	37	222
EBF3.hg38.10000	HIF1A.hg38.10000	10000	32	628
EBF3.hg38.10000	TWIST1.hg38.10000	10000	29	1038
EBF3.hg38.10000	VDR.hg38.10000	10000	27	509
EBF3.hg38.10000	RBPJ.hg38.10000	10000	24	613
EBF3.hg38.10000	LEF1.hg38.10000	10000	23	446
EBF3.hg38.10000	GATA3.hg38.10000	10000	22	702
EBF3.hg38.10000	ZNF324.hg38.10000	10000	22	583
EBF3.hg38.10000	E2F8.hg38.10000	10000	20	373
EBF3.hg38.10000	XBP1.hg38.10000	10000	20	342
EBF3.hg38.10000	FOXP1.hg38.10000	10000	19	428
EBF3.hg38.10000	ZFP42.hg38.10000	10000	19	422
EBF3.hg38.10000	IRF1.hg38.10000	10000	19	410
EBF3.hg38.10000	POU5F1.hg38.10000	10000	19	321
EBF3.hg38.10000	REST.hg38.10000	10000	19	321
EBF3.hg38.10000	CDX2.hg38.10000	10000	19	292
EBF3.hg38.10000	OVOL2.hg38.10000	10000	19	259
EBF3.hg38.10000	SMAD1.hg38.10000	10000	18	642
EBF3.hg38.10000	FOXM1.hg38.10000	10000	18	620
EBF3.hg38.10000	STAT1.hg38.10000	10000	18	534
EBF3.hg38.10000	ZNF143.hg38.10000	10000	18	435
EBF3.hg38.10000	NR3C1.hg38.10000	10000	18	414
EBF3.hg38.10000	MYNN.hg38.10000	10000	18	398
EBF3.hg38.10000	ZBTB16.hg38.10000	10000	18	340
EBF3.hg38.10000	ZNF264.hg38.10000	10000	18	238
EBF3.hg38.10000	ZNF382.hg38.10000	10000	18	235
EBF3.hg38.10000	MYCN.hg38.10000	10000	17	649
EBF3.hg38.10000	FOXK1.hg38.10000	10000	17	461
EBF3.hg38.10000	ZEB1.hg38.10000	10000	17	447
EBF3.hg38.10000	ZSCAN22.hg38.10000	10000	17	385
EBF3.hg38.10000	AHR.hg38.10000	10000	16	413
EBF3.hg38.10000	SREBF2.hg38.10000	10000	16	370
EBF3.hg38.10000	ZNF184.hg38.10000	10000	16	327
EBF3.hg38.10000	CLOCK.hg38.10000	10000	16	271
EBF3.hg38.10000	ZNF22.hg38.10000	10000	16	264
EBF3.hg38.10000	SOX17.hg38.10000	10000	15	457
EBF3.hg38.10000	CREB1.hg38.10000	10000	15	430
EBF3.hg38.10000	ZNF680.hg38.10000	10000	15	322
EBF3.hg38.10000	PBX3.hg38.10000	10000	14	653
EBF3.hg38.10000	ZNF778.hg38.10000	10000	14	579
EBF3.hg38.10000	RELA.hg38.10000	10000	14	522
EBF3.hg38.10000	ZNF341.hg38.10000	10000	14	498
EBF3.hg38.10000	PATZ1.hg38.10000	10000	14	447
EBF3.hg38.10000	GATA4.hg38.10000	10000	14	432
EBF3.hg38.10000	GMEB2.hg38.10000	10000	14	323
EBF3.hg38.10000	KLF4.hg38.10000	10000	14	323
EBF3.hg38.10000	GATA2.hg38.10000	10000	13	595
EBF3.hg38.10000	PPARG.hg38.10000	10000	13	493
EBF3.hg38.10000	OSR2.hg38.10000	10000	13	461
