TF_a	TF_b	num_site_TF_b	exact	window
CEBPA.hg38.10000	CEBPA.hg38.10000	10000	10000	10000
CEBPA.hg38.10000	CEBPB.hg38.10000	10000	973	4721
CEBPA.hg38.10000	CEBPG.hg38.10000	10000	476	3237
CEBPA.hg38.10000	CEBPD.hg38.10000	10000	264	2149
CEBPA.hg38.10000	HES2.hg38.10000	10000	140	2038
CEBPA.hg38.10000	HLF.hg38.10000	10000	132	1146
CEBPA.hg38.10000	DDIT3.hg38.10000	10000	109	1149
CEBPA.hg38.10000	LYL1.hg38.10000	10000	95	2542
CEBPA.hg38.10000	ATF3.hg38.10000	10000	90	1191
CEBPA.hg38.10000	NFIL3.hg38.10000	10000	80	1111
CEBPA.hg38.10000	MECOM.hg38.10000	10000	66	2040
CEBPA.hg38.10000	RUNX1.hg38.10000	10000	60	1954
CEBPA.hg38.10000	ZBTB16.hg38.10000	10000	56	1670
CEBPA.hg38.10000	RXRA.hg38.10000	10000	51	1611
CEBPA.hg38.10000	IRF1.hg38.10000	10000	49	1330
CEBPA.hg38.10000	ATF4.hg38.10000	10000	48	686
CEBPA.hg38.10000	RARA.hg38.10000	10000	44	1331
CEBPA.hg38.10000	TCF12.hg38.10000	10000	41	1199
CEBPA.hg38.10000	NR4A1.hg38.10000	10000	39	1212
CEBPA.hg38.10000	MYB.hg38.10000	10000	38	1125
CEBPA.hg38.10000	NR3C1.hg38.10000	10000	36	814
CEBPA.hg38.10000	SREBF2.hg38.10000	10000	33	1418
CEBPA.hg38.10000	SMAD1.hg38.10000	10000	33	918
CEBPA.hg38.10000	NFKB1.hg38.10000	10000	33	777
CEBPA.hg38.10000	STAT3.hg38.10000	10000	32	1247
CEBPA.hg38.10000	PPARG.hg38.10000	10000	30	982
CEBPA.hg38.10000	FLI1.hg38.10000	10000	30	918
CEBPA.hg38.10000	JUNB.hg38.10000	10000	30	778
CEBPA.hg38.10000	VDR.hg38.10000	10000	29	1115
CEBPA.hg38.10000	STAT6.hg38.10000	10000	27	1166
CEBPA.hg38.10000	TCF3.hg38.10000	10000	26	914
CEBPA.hg38.10000	BATF.hg38.10000	10000	26	623
CEBPA.hg38.10000	TRPS1.hg38.10000	10000	25	618
CEBPA.hg38.10000	STAT5A.hg38.10000	10000	23	836
CEBPA.hg38.10000	ETV5.hg38.10000	10000	23	747
CEBPA.hg38.10000	RBPJ.hg38.10000	10000	23	654
CEBPA.hg38.10000	SMAD3.hg38.10000	10000	23	645
CEBPA.hg38.10000	E2F8.hg38.10000	10000	23	618
CEBPA.hg38.10000	GFI1.hg38.10000	10000	22	1165
CEBPA.hg38.10000	STAT1.hg38.10000	10000	22	910
CEBPA.hg38.10000	JUN.hg38.10000	10000	22	901
CEBPA.hg38.10000	MEIS1.hg38.10000	10000	22	867
CEBPA.hg38.10000	FOXP1.hg38.10000	10000	22	698
CEBPA.hg38.10000	FOSL2.hg38.10000	10000	22	690
CEBPA.hg38.10000	ETV1.hg38.10000	10000	22	659
CEBPA.hg38.10000	SOX13.hg38.10000	10000	22	645
CEBPA.hg38.10000	CREB1.hg38.10000	10000	22	606
CEBPA.hg38.10000	TP53.hg38.10000	10000	22	461
CEBPA.hg38.10000	SPI1.hg38.10000	10000	21	1139
CEBPA.hg38.10000	ERG.hg38.10000	10000	21	693
CEBPA.hg38.10000	ZFP1.hg38.10000	10000	21	632
CEBPA.hg38.10000	CREM.hg38.10000	10000	20	717
CEBPA.hg38.10000	ETV4.hg38.10000	10000	20	673
CEBPA.hg38.10000	HIF1A.hg38.10000	10000	20	650
CEBPA.hg38.10000	ARID3A.hg38.10000	10000	20	606
CEBPA.hg38.10000	NR1H3.hg38.10000	10000	20	537
CEBPA.hg38.10000	RELA.hg38.10000	10000	19	845
CEBPA.hg38.10000	JUND.hg38.10000	10000	19	700
CEBPA.hg38.10000	HMG20A.hg38.10000	10000	19	644
CEBPA.hg38.10000	TCF7L2.hg38.10000	10000	19	630
CEBPA.hg38.10000	ZSCAN9.hg38.10000	10000	19	604
CEBPA.hg38.10000	MIXL1.hg38.10000	10000	19	446
CEBPA.hg38.10000	NR1H2.hg38.10000	10000	18	708
CEBPA.hg38.10000	TFE3.hg38.10000	10000	18	666
CEBPA.hg38.10000	GABPA.hg38.10000	10000	18	649
CEBPA.hg38.10000	ZNF792.hg38.10000	10000	18	606
CEBPA.hg38.10000	FOSL1.hg38.10000	10000	18	529
CEBPA.hg38.10000	RXRB.hg38.10000	10000	18	501
CEBPA.hg38.10000	FOXA3.hg38.10000	10000	18	448
CEBPA.hg38.10000	FOS.hg38.10000	10000	17	722
CEBPA.hg38.10000	FOXM1.hg38.10000	10000	17	542
CEBPA.hg38.10000	RUNX2.hg38.10000	10000	17	456
CEBPA.hg38.10000	ZNF324.hg38.10000	10000	17	390
CEBPA.hg38.10000	LEF1.hg38.10000	10000	17	360
CEBPA.hg38.10000	E2F7.hg38.10000	10000	16	665
CEBPA.hg38.10000	SMAD4.hg38.10000	10000	16	596
CEBPA.hg38.10000	IRF2.hg38.10000	10000	16	555
CEBPA.hg38.10000	SOX5.hg38.10000	10000	16	460
CEBPA.hg38.10000	AHR.hg38.10000	10000	16	366
CEBPA.hg38.10000	ETV6.hg38.10000	10000	15	873
CEBPA.hg38.10000	IKZF1.hg38.10000	10000	15	796
CEBPA.hg38.10000	MAF.hg38.10000	10000	15	690
CEBPA.hg38.10000	MYBL2.hg38.10000	10000	15	595
CEBPA.hg38.10000	KLF6.hg38.10000	10000	15	589
CEBPA.hg38.10000	TBX21.hg38.10000	10000	14	816
CEBPA.hg38.10000	ELF3.hg38.10000	10000	14	752
CEBPA.hg38.10000	STAT5B.hg38.10000	10000	14	657
CEBPA.hg38.10000	FOXP3.hg38.10000	10000	14	510
CEBPA.hg38.10000	ARNTL.hg38.10000	10000	14	486
CEBPA.hg38.10000	KLF5.hg38.10000	10000	14	462
CEBPA.hg38.10000	TCF7.hg38.10000	10000	14	456
CEBPA.hg38.10000	KLF4.hg38.10000	10000	14	435
CEBPA.hg38.10000	TFAP2C.hg38.10000	10000	14	347
CEBPA.hg38.10000	EHF.hg38.10000	10000	13	889
CEBPA.hg38.10000	BCL6.hg38.10000	10000	13	786
CEBPA.hg38.10000	NFE2.hg38.10000	10000	13	735
CEBPA.hg38.10000	MLX.hg38.10000	10000	13	609
CEBPA.hg38.10000	KLF10.hg38.10000	10000	13	590
CEBPA.hg38.10000	GFI1B.hg38.10000	10000	13	520
CEBPA.hg38.10000	RELB.hg38.10000	10000	13	458
CEBPA.hg38.10000	ZNF574.hg38.10000	10000	13	451
CEBPA.hg38.10000	MYNN.hg38.10000	10000	13	384
CEBPA.hg38.10000	TEAD3.hg38.10000	10000	13	337
CEBPA.hg38.10000	ELK4.hg38.10000	10000	12	722
CEBPA.hg38.10000	ATF1.hg38.10000	10000	12	593
CEBPA.hg38.10000	IKZF5.hg38.10000	10000	12	568
CEBPA.hg38.10000	POU2F2.hg38.10000	10000	12	561
CEBPA.hg38.10000	ZBTB33.hg38.10000	10000	12	541
CEBPA.hg38.10000	REL.hg38.10000	10000	12	524
CEBPA.hg38.10000	THAP11.hg38.10000	10000	12	508
CEBPA.hg38.10000	PAX5.hg38.10000	10000	12	483
CEBPA.hg38.10000	TFEB.hg38.10000	10000	12	481
CEBPA.hg38.10000	NR2F6.hg38.10000	10000	12	441
CEBPA.hg38.10000	BATF3.hg38.10000	10000	12	428
CEBPA.hg38.10000	TCF4.hg38.10000	10000	12	410
CEBPA.hg38.10000	NFKB2.hg38.10000	10000	12	401
CEBPA.hg38.10000	ZEB1.hg38.10000	10000	12	377
CEBPA.hg38.10000	ESR1.hg38.10000	10000	12	238
CEBPA.hg38.10000	ETS1.hg38.10000	10000	11	671
CEBPA.hg38.10000	HIC1.hg38.10000	10000	11	644
CEBPA.hg38.10000	KLF11.hg38.10000	10000	11	574
CEBPA.hg38.10000	TLX1.hg38.10000	10000	11	567
CEBPA.hg38.10000	BCL11A.hg38.10000	10000	11	559
CEBPA.hg38.10000	GATA2.hg38.10000	10000	11	509
CEBPA.hg38.10000	ZNF3.hg38.10000	10000	11	495
CEBPA.hg38.10000	GMEB2.hg38.10000	10000	11	478
CEBPA.hg38.10000	NR2C2.hg38.10000	10000	11	442
CEBPA.hg38.10000	ZNF554.hg38.10000	10000	11	406
CEBPA.hg38.10000	ZNF341.hg38.10000	10000	11	403
CEBPA.hg38.10000	SP2.hg38.10000	10000	11	381
CEBPA.hg38.10000	ZNF778.hg38.10000	10000	11	318
CEBPA.hg38.10000	ZFP42.hg38.10000	10000	11	314
CEBPA.hg38.10000	FOXK1.hg38.10000	10000	11	289
CEBPA.hg38.10000	SOX2.hg38.10000	10000	11	221
CEBPA.hg38.10000	ZNF382.hg38.10000	10000	11	164
CEBPA.hg38.10000	HMGA1.hg38.10000	10000	11	68
CEBPA.hg38.10000	NFYA.hg38.10000	10000	10	744
CEBPA.hg38.10000	STAT4.hg38.10000	10000	10	614
CEBPA.hg38.10000	BACH2.hg38.10000	10000	10	599
CEBPA.hg38.10000	FOXK2.hg38.10000	10000	10	561
CEBPA.hg38.10000	HOMEZ.hg38.10000	10000	10	496
CEBPA.hg38.10000	TFAP4.hg38.10000	10000	10	481
CEBPA.hg38.10000	HMBOX1.hg38.10000	10000	10	463
CEBPA.hg38.10000	ZNF580.hg38.10000	10000	10	460
CEBPA.hg38.10000	NKX2-1.hg38.10000	10000	10	410
CEBPA.hg38.10000	ATF7.hg38.10000	10000	10	406
