TF_a	TF_b	num_site_TF_b	exact	window
GATA1.hg38.10000	GATA1.hg38.10000	10000	10000	10000
GATA1.hg38.10000	TAL1.hg38.10000	10000	786	6534
GATA1.hg38.10000	CEBPD.hg38.10000	10000	594	4791
GATA1.hg38.10000	SMAD1.hg38.10000	10000	350	3637
GATA1.hg38.10000	GATA2.hg38.10000	10000	315	2614
GATA1.hg38.10000	STAT5A.hg38.10000	10000	230	2916
GATA1.hg38.10000	SOX6.hg38.10000	10000	194	3456
GATA1.hg38.10000	KLF16.hg38.10000	10000	154	2234
GATA1.hg38.10000	GATA4.hg38.10000	10000	143	1672
GATA1.hg38.10000	GATA6.hg38.10000	10000	125	1559
GATA1.hg38.10000	MYNN.hg38.10000	10000	79	1846
GATA1.hg38.10000	GATA3.hg38.10000	10000	78	980
GATA1.hg38.10000	HES1.hg38.10000	10000	69	1300
GATA1.hg38.10000	LYL1.hg38.10000	10000	68	1275
GATA1.hg38.10000	NFE2.hg38.10000	10000	54	1519
GATA1.hg38.10000	ZEB2.hg38.10000	10000	52	2030
GATA1.hg38.10000	TCF12.hg38.10000	10000	49	1089
GATA1.hg38.10000	HMBOX1.hg38.10000	10000	44	1420
GATA1.hg38.10000	FOXO3.hg38.10000	10000	42	887
GATA1.hg38.10000	STAT2.hg38.10000	10000	36	1196
GATA1.hg38.10000	MECOM.hg38.10000	10000	35	1038
GATA1.hg38.10000	FOXK2.hg38.10000	10000	30	1258
GATA1.hg38.10000	VEZF1.hg38.10000	10000	30	981
GATA1.hg38.10000	ZBTB7A.hg38.10000	10000	29	1680
GATA1.hg38.10000	MBD2.hg38.10000	10000	29	590
GATA1.hg38.10000	MEIS2.hg38.10000	10000	25	1109
GATA1.hg38.10000	TRPS1.hg38.10000	10000	24	530
GATA1.hg38.10000	ARNT.hg38.10000	10000	22	967
GATA1.hg38.10000	MYB.hg38.10000	10000	22	747
GATA1.hg38.10000	NFATC3.hg38.10000	10000	22	650
GATA1.hg38.10000	ZBTB16.hg38.10000	10000	21	645
GATA1.hg38.10000	GFI1B.hg38.10000	10000	20	1303
GATA1.hg38.10000	PBX2.hg38.10000	10000	19	819
GATA1.hg38.10000	RUNX1.hg38.10000	10000	19	768
GATA1.hg38.10000	LEF1.hg38.10000	10000	19	626
GATA1.hg38.10000	SOX17.hg38.10000	10000	19	484
GATA1.hg38.10000	MXI1.hg38.10000	10000	17	575
GATA1.hg38.10000	STAT1.hg38.10000	10000	16	754
GATA1.hg38.10000	E2F4.hg38.10000	10000	16	693
GATA1.hg38.10000	FOSB.hg38.10000	10000	16	666
GATA1.hg38.10000	TCF7L2.hg38.10000	10000	16	589
GATA1.hg38.10000	TBX21.hg38.10000	10000	15	416
