TF_a	TF_b	num_site_TF_b	exact	window
TFAP2A.hg38.10000	TFAP2A.hg38.10000	10000	10000	10000
TFAP2A.hg38.10000	TFAP2C.hg38.10000	10000	566	6000
TFAP2A.hg38.10000	TBX2.hg38.10000	10000	51	1347
TFAP2A.hg38.10000	FOXM1.hg38.10000	10000	44	1523
TFAP2A.hg38.10000	NR2F2.hg38.10000	10000	43	1327
TFAP2A.hg38.10000	TRPS1.hg38.10000	10000	41	1879
TFAP2A.hg38.10000	ZNF701.hg38.10000	10000	35	1429
TFAP2A.hg38.10000	RXRA.hg38.10000	10000	31	1406
TFAP2A.hg38.10000	KLF4.hg38.10000	10000	30	1385
TFAP2A.hg38.10000	RARA.hg38.10000	10000	29	1350
TFAP2A.hg38.10000	AHR.hg38.10000	10000	28	1180
TFAP2A.hg38.10000	E2F6.hg38.10000	10000	28	1122
TFAP2A.hg38.10000	TCF12.hg38.10000	10000	26	1370
TFAP2A.hg38.10000	MYCN.hg38.10000	10000	24	1479
TFAP2A.hg38.10000	ETV5.hg38.10000	10000	23	1477
TFAP2A.hg38.10000	ELF1.hg38.10000	10000	23	1452
TFAP2A.hg38.10000	SMAD4.hg38.10000	10000	23	1094
TFAP2A.hg38.10000	JUN.hg38.10000	10000	22	1388
TFAP2A.hg38.10000	ZBTB7A.hg38.10000	10000	21	1149
TFAP2A.hg38.10000	ESR1.hg38.10000	10000	21	1033
TFAP2A.hg38.10000	ETS1.hg38.10000	10000	20	1259
TFAP2A.hg38.10000	KLF5.hg38.10000	10000	19	1757
TFAP2A.hg38.10000	MYC.hg38.10000	10000	19	1561
TFAP2A.hg38.10000	MAZ.hg38.10000	10000	19	1460
TFAP2A.hg38.10000	PATZ1.hg38.10000	10000	19	1294
TFAP2A.hg38.10000	RUNX1.hg38.10000	10000	19	1003
TFAP2A.hg38.10000	E2F1.hg38.10000	10000	18	1584
TFAP2A.hg38.10000	RELA.hg38.10000	10000	18	1227
TFAP2A.hg38.10000	TFAP4.hg38.10000	10000	18	1104
TFAP2A.hg38.10000	TEAD4.hg38.10000	10000	18	1023
TFAP2A.hg38.10000	IKZF5.hg38.10000	10000	18	916
TFAP2A.hg38.10000	ZSCAN9.hg38.10000	10000	18	890
TFAP2A.hg38.10000	ETV2.hg38.10000	10000	18	766
TFAP2A.hg38.10000	GMEB2.hg38.10000	10000	17	1397
TFAP2A.hg38.10000	STAT3.hg38.10000	10000	17	1253
TFAP2A.hg38.10000	ETV4.hg38.10000	10000	17	1207
TFAP2A.hg38.10000	ZBTB26.hg38.10000	10000	17	1200
TFAP2A.hg38.10000	SOX9.hg38.10000	10000	17	1047
TFAP2A.hg38.10000	FLI1.hg38.10000	10000	17	974
