TF_a	TF_b	num_site_TF_b	exact	window
REST.hg38.10000	REST.hg38.10000	10000	10000	10000
REST.hg38.10000	ZSCAN9.hg38.10000	10000	179	2074
REST.hg38.10000	ZNF792.hg38.10000	10000	151	1896
REST.hg38.10000	TFE3.hg38.10000	10000	148	1769
REST.hg38.10000	ZBTB33.hg38.10000	10000	131	1984
REST.hg38.10000	KLF6.hg38.10000	10000	129	2178
REST.hg38.10000	MYRF.hg38.10000	10000	125	2128
REST.hg38.10000	ZNF580.hg38.10000	10000	118	1698
REST.hg38.10000	KLF16.hg38.10000	10000	91	1583
REST.hg38.10000	IRF2.hg38.10000	10000	89	1736
REST.hg38.10000	IKZF5.hg38.10000	10000	89	1538
REST.hg38.10000	MIXL1.hg38.10000	10000	89	1277
REST.hg38.10000	THAP11.hg38.10000	10000	80	1847
REST.hg38.10000	HEY1.hg38.10000	10000	76	1791
REST.hg38.10000	E2F8.hg38.10000	10000	75	1730
REST.hg38.10000	RXRB.hg38.10000	10000	75	967
REST.hg38.10000	NFYC.hg38.10000	10000	70	1805
REST.hg38.10000	STAT1.hg38.10000	10000	69	1786
REST.hg38.10000	ERF.hg38.10000	10000	69	1142
REST.hg38.10000	TCF12.hg38.10000	10000	68	1540
REST.hg38.10000	SMAD5.hg38.10000	10000	67	1889
REST.hg38.10000	ZFP1.hg38.10000	10000	67	1264
REST.hg38.10000	ZNF143.hg38.10000	10000	61	1741
REST.hg38.10000	YY1.hg38.10000	10000	60	2009
REST.hg38.10000	ZNF3.hg38.10000	10000	59	1219
REST.hg38.10000	ATF1.hg38.10000	10000	56	1619
REST.hg38.10000	POU2F2.hg38.10000	10000	55	1219
REST.hg38.10000	RELA.hg38.10000	10000	54	1563
REST.hg38.10000	NFATC1.hg38.10000	10000	50	1691
REST.hg38.10000	MLX.hg38.10000	10000	50	1053
REST.hg38.10000	RBPJ.hg38.10000	10000	49	1897
REST.hg38.10000	HOMEZ.hg38.10000	10000	49	964
REST.hg38.10000	BCL6.hg38.10000	10000	48	1040
REST.hg38.10000	CREB1.hg38.10000	10000	47	2134
REST.hg38.10000	MYC.hg38.10000	10000	45	2081
REST.hg38.10000	ETS1.hg38.10000	10000	45	1816
REST.hg38.10000	KLF5.hg38.10000	10000	45	1679
REST.hg38.10000	SMAD4.hg38.10000	10000	44	1106
REST.hg38.10000	TP53.hg38.10000	10000	44	859
REST.hg38.10000	KLF10.hg38.10000	10000	42	1901
REST.hg38.10000	CEBPD.hg38.10000	10000	42	715
REST.hg38.10000	ZNF652.hg38.10000	10000	42	684
REST.hg38.10000	KLF9.hg38.10000	10000	41	1676
REST.hg38.10000	SIX5.hg38.10000	10000	40	1847
REST.hg38.10000	FOXP1.hg38.10000	10000	40	1459
REST.hg38.10000	MBD2.hg38.10000	10000	40	1193
REST.hg38.10000	REL.hg38.10000	10000	40	1020
REST.hg38.10000	GMEB2.hg38.10000	10000	39	2095
REST.hg38.10000	MXI1.hg38.10000	10000	39	1825
REST.hg38.10000	HIF1A.hg38.10000	10000	39	1347
REST.hg38.10000	VDR.hg38.10000	10000	39	1260
REST.hg38.10000	MYCN.hg38.10000	10000	38	1892
REST.hg38.10000	FOXM1.hg38.10000	10000	37	1433
REST.hg38.10000	FOXO3.hg38.10000	10000	37	878
REST.hg38.10000	ELF1.hg38.10000	10000	36	1935
REST.hg38.10000	GABPA.hg38.10000	10000	36	1819
REST.hg38.10000	ERG.hg38.10000	10000	35	1771
REST.hg38.10000	NR2C2.hg38.10000	10000	35	1185
REST.hg38.10000	TRPS1.hg38.10000	10000	35	951
REST.hg38.10000	STAT5A.hg38.10000	10000	35	924
REST.hg38.10000	TBP.hg38.10000	10000	34	2216
REST.hg38.10000	SOX5.hg38.10000	10000	34	602
REST.hg38.10000	TEAD3.hg38.10000	10000	34	585
REST.hg38.10000	MAX.hg38.10000	10000	33	1995
REST.hg38.10000	ETV5.hg38.10000	10000	33	1488
REST.hg38.10000	RUNX1.hg38.10000	10000	33	1435
REST.hg38.10000	NEUROD1.hg38.10000	10000	33	1139
REST.hg38.10000	STAT3.hg38.10000	10000	33	1043
REST.hg38.10000	HMG20A.hg38.10000	10000	33	621
REST.hg38.10000	RXRA.hg38.10000	10000	32	1381
REST.hg38.10000	KLF11.hg38.10000	10000	31	1679
REST.hg38.10000	RARA.hg38.10000	10000	31	1086
REST.hg38.10000	XBP1.hg38.10000	10000	31	699
REST.hg38.10000	POU5F1.hg38.10000	10000	31	654
REST.hg38.10000	MYNN.hg38.10000	10000	31	623
REST.hg38.10000	THRB.hg38.10000	10000	31	587
REST.hg38.10000	SP1.hg38.10000	10000	30	2115
REST.hg38.10000	CREM.hg38.10000	10000	30	1813
REST.hg38.10000	ETV1.hg38.10000	10000	30	1402
REST.hg38.10000	FLI1.hg38.10000	10000	30	1282
REST.hg38.10000	SRF.hg38.10000	10000	30	890
REST.hg38.10000	CXXC1.hg38.10000	10000	29	1846
REST.hg38.10000	KMT2A.hg38.10000	10000	29	1659
REST.hg38.10000	ZBTB26.hg38.10000	10000	29	1572
REST.hg38.10000	ZBTB17.hg38.10000	10000	28	1035
REST.hg38.10000	IRF1.hg38.10000	10000	28	1010
REST.hg38.10000	ZEB1.hg38.10000	10000	28	850
REST.hg38.10000	NFIC.hg38.10000	10000	28	466
REST.hg38.10000	E2F4.hg38.10000	10000	27	1714
REST.hg38.10000	SOX4.hg38.10000	10000	27	1384
REST.hg38.10000	JUN.hg38.10000	10000	27	1243
REST.hg38.10000	ZBTB11.hg38.10000	10000	27	1228
REST.hg38.10000	ZNF574.hg38.10000	10000	27	1157
REST.hg38.10000	PATZ1.hg38.10000	10000	27	1079
REST.hg38.10000	ZNF324.hg38.10000	10000	27	1074
REST.hg38.10000	MYBL2.hg38.10000	10000	27	920
REST.hg38.10000	FOXA3.hg38.10000	10000	27	501
REST.hg38.10000	HMBOX1.hg38.10000	10000	27	499
REST.hg38.10000	TFDP1.hg38.10000	10000	26	1528
REST.hg38.10000	LEF1.hg38.10000	10000	26	1117
REST.hg38.10000	ZKSCAN1.hg38.10000	10000	26	904
REST.hg38.10000	ZNF341.hg38.10000	10000	26	848
REST.hg38.10000	SREBF2.hg38.10000	10000	26	771
REST.hg38.10000	ELK4.hg38.10000	10000	25	1532
REST.hg38.10000	ZFP42.hg38.10000	10000	25	1469
REST.hg38.10000	ZNF184.hg38.10000	10000	25	444
