TF_a	TF_b	num_site_TF_b	exact	window
SMAD4.hg38.10000	SMAD4.hg38.10000	10000	10000	10000
SMAD4.hg38.10000	SOX13.hg38.10000	10000	167	3172
SMAD4.hg38.10000	IKZF5.hg38.10000	10000	155	3132
SMAD4.hg38.10000	MLX.hg38.10000	10000	145	3249
SMAD4.hg38.10000	ZNF792.hg38.10000	10000	140	2791
SMAD4.hg38.10000	RXRB.hg38.10000	10000	136	2415
SMAD4.hg38.10000	TFE3.hg38.10000	10000	120	2713
SMAD4.hg38.10000	IRF2.hg38.10000	10000	117	2159
SMAD4.hg38.10000	ZNF580.hg38.10000	10000	114	2264
SMAD4.hg38.10000	ZSCAN9.hg38.10000	10000	105	2708
SMAD4.hg38.10000	SOX5.hg38.10000	10000	104	1984
SMAD4.hg38.10000	MYBL2.hg38.10000	10000	98	2458
SMAD4.hg38.10000	NR2F6.hg38.10000	10000	97	2278
SMAD4.hg38.10000	FOXA3.hg38.10000	10000	96	1778
SMAD4.hg38.10000	RXRA.hg38.10000	10000	95	2647
SMAD4.hg38.10000	ZFP1.hg38.10000	10000	95	2517
SMAD4.hg38.10000	TCF7.hg38.10000	10000	95	2255
SMAD4.hg38.10000	MIXL1.hg38.10000	10000	95	2083
SMAD4.hg38.10000	HMG20A.hg38.10000	10000	95	2021
SMAD4.hg38.10000	THAP11.hg38.10000	10000	95	1887
SMAD4.hg38.10000	HNF4A.hg38.10000	10000	92	2051
SMAD4.hg38.10000	THRB.hg38.10000	10000	91	2587
SMAD4.hg38.10000	KLF10.hg38.10000	10000	89	2725
SMAD4.hg38.10000	HOMEZ.hg38.10000	10000	86	1801
SMAD4.hg38.10000	FOXO3.hg38.10000	10000	85	2121
SMAD4.hg38.10000	TEAD3.hg38.10000	10000	84	1661
SMAD4.hg38.10000	ETV4.hg38.10000	10000	82	2230
SMAD4.hg38.10000	NFIL3.hg38.10000	10000	75	1836
SMAD4.hg38.10000	ATF1.hg38.10000	10000	74	2029
SMAD4.hg38.10000	KLF16.hg38.10000	10000	74	1623
SMAD4.hg38.10000	RARA.hg38.10000	10000	73	2067
SMAD4.hg38.10000	FOXP1.hg38.10000	10000	73	2033
SMAD4.hg38.10000	TCF12.hg38.10000	10000	69	2048
SMAD4.hg38.10000	ETV5.hg38.10000	10000	66	2316
SMAD4.hg38.10000	CREM.hg38.10000	10000	64	1913
SMAD4.hg38.10000	ZNF652.hg38.10000	10000	64	1395
SMAD4.hg38.10000	ZNF143.hg38.10000	10000	63	1465
SMAD4.hg38.10000	KLF6.hg38.10000	10000	61	2003
SMAD4.hg38.10000	FOXH1.hg38.10000	10000	60	1175
SMAD4.hg38.10000	NR2F2.hg38.10000	10000	58	1929
SMAD4.hg38.10000	SMAD1.hg38.10000	10000	58	1503
SMAD4.hg38.10000	VDR.hg38.10000	10000	57	1351
SMAD4.hg38.10000	NR2F1.hg38.10000	10000	56	1550
SMAD4.hg38.10000	FOXA2.hg38.10000	10000	56	1479
SMAD4.hg38.10000	MAX.hg38.10000	10000	55	1853
SMAD4.hg38.10000	STAT1.hg38.10000	10000	55	1791
SMAD4.hg38.10000	GMEB2.hg38.10000	10000	53	2264
SMAD4.hg38.10000	SRF.hg38.10000	10000	53	1025
SMAD4.hg38.10000	MYCN.hg38.10000	10000	52	1888
SMAD4.hg38.10000	FOXM1.hg38.10000	10000	52	1744
SMAD4.hg38.10000	ZBTB33.hg38.10000	10000	52	1598
SMAD4.hg38.10000	YY1.hg38.10000	10000	51	1641
SMAD4.hg38.10000	MYC.hg38.10000	10000	49	2051
SMAD4.hg38.10000	CREB1.hg38.10000	10000	48	2108
SMAD4.hg38.10000	JUN.hg38.10000	10000	48	1809
SMAD4.hg38.10000	ERF.hg38.10000	10000	48	1215
SMAD4.hg38.10000	MYRF.hg38.10000	10000	47	2196
SMAD4.hg38.10000	ETS1.hg38.10000	10000	47	1697
SMAD4.hg38.10000	ZNF3.hg38.10000	10000	46	1740
SMAD4.hg38.10000	RBPJ.hg38.10000	10000	45	1964
SMAD4.hg38.10000	ATF3.hg38.10000	10000	45	1433
SMAD4.hg38.10000	NR2C2.hg38.10000	10000	44	1384
SMAD4.hg38.10000	REST.hg38.10000	10000	44	1107
SMAD4.hg38.10000	AHR.hg38.10000	10000	44	1005
SMAD4.hg38.10000	TBP.hg38.10000	10000	43	1848
SMAD4.hg38.10000	ERG.hg38.10000	10000	42	1874
SMAD4.hg38.10000	TRPS1.hg38.10000	10000	42	1542
SMAD4.hg38.10000	ZNF701.hg38.10000	10000	42	1258
SMAD4.hg38.10000	CTCFL.hg38.10000	10000	42	1156
SMAD4.hg38.10000	BCL6.hg38.10000	10000	42	1059
SMAD4.hg38.10000	NR1H3.hg38.10000	10000	42	1046
SMAD4.hg38.10000	ELF1.hg38.10000	10000	41	1719
SMAD4.hg38.10000	E2F4.hg38.10000	10000	41	1676
SMAD4.hg38.10000	RELA.hg38.10000	10000	41	1572
SMAD4.hg38.10000	NR1H2.hg38.10000	10000	41	1451
SMAD4.hg38.10000	SIX5.hg38.10000	10000	40	1386
SMAD4.hg38.10000	HIF1A.hg38.10000	10000	39	1736
SMAD4.hg38.10000	SMAD3.hg38.10000	10000	39	1395
SMAD4.hg38.10000	ZNF574.hg38.10000	10000	39	1148
SMAD4.hg38.10000	POU5F1.hg38.10000	10000	39	939
