Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr1	119961695	119962196	BRCA_10001	67.8099928713489	-2.60449191497005	0.373141835889459	5.284411613593829e-13	9.27048777884155e-12	119961945	36.65049188851362
chr1	119962228	119962729	BRCA_10002	35.3281956743471	-2.91551264876716	0.332716756087447	0.0023525086504871	0.0054356607071892	119962478	7.523328878470755
chr8	87973950	87974451	BRCA_100117	83.7854618381022	-3.30464450881283	0.391570466156728	5.88132713302077e-18	3.0202973344273197e-16	87974200	51.55615893494269
chr8	87999904	88000405	BRCA_100119	32.5085578813911	-2.34681890046232	0.407057554902113	1.38673026320734e-09	1.19959525928016e-08	88000154	26.31287703320218
chr8	88078934	88079435	BRCA_100126	84.6040144848863	-2.48459204373479	0.396063688012453	6.56857430441016e-11	7.46210602984606e-10	88079184	30.319698089168366
chr8	88243549	88244050	BRCA_100134	75.8279734273549	-2.46607611615677	0.332172924097939	2.32830834319873e-14	5.498128285691939e-13	88243799	40.72612466444905
chr8	89668612	89669113	BRCA_100173	44.0923351977334	-2.04661235431512	0.327697415671402	8.4134411165118e-11	9.36123416291095e-10	89668862	29.992582205033287
chr8	89849196	89849697	BRCA_100209	200.782542845356	-2.31843173220395	0.255248882585258	2.22452933889739e-20	1.91457575846742e-18	89849446	58.8576809601883
chr8	89852180	89852681	BRCA_100210	47.3666187162197	-2.03091873321221	0.250489455614435	1.0250150516013001e-16	3.983125045953e-15	89852430	47.835020651028756
chr8	90660285	90660786	BRCA_100271	46.7399865405367	-2.59167610446248	0.305475283409908	3.7960552706058396e-18	2.02142804507955e-16	90660535	52.13547466796661
chr8	90670147	90670648	BRCA_100272	145.383610261931	-2.45670531166911	0.375177402213882	1.18461881001261e-11	1.56902194744919e-10	90670397	32.569415416035646
chr8	90898941	90899442	BRCA_100286	63.791199797027	-2.08709174395027	0.328865995575308	4.5357669377463294e-11	5.33167705630661e-10	90899191	30.80469155092515
chr8	91178993	91179494	BRCA_100302	24.4946415284709	-2.71667404460385	0.331166588061078	0.0006919958426221	0.0018111342096354	91179243	9.1088908270536
chr8	91228309	91228810	BRCA_100308	40.6838814210034	-3.00662431208508	0.329711430567016	3.77830612404386e-05	0.0001307267395833	91228559	12.901158111265618
chr8	92767035	92767536	BRCA_100367	52.1874234328877	-2.22762643021062	0.381273164584306	1.03936867888624e-09	9.21025710021291e-09	92767285	26.694111424919907
chr8	93794548	93795049	BRCA_100462	54.9682808274758	-2.91272951291501	0.347317516996013	8.45244115852717e-18	4.17574236423294e-16	93794798	51.08881681522428
chr8	94077472	94077973	BRCA_100525	89.9559711676534	-2.66545328473978	0.379180261493924	3.97160112803737e-13	7.15090646397065e-12	94077722	37.02501100610207
chr8	94169375	94169876	BRCA_100537	52.3221843675058	-2.44354465662963	0.357074299357496	1.4722061199130899e-12	2.3582225126002697e-11	94169625	35.30350919199145
chr8	94325820	94326321	BRCA_100557	72.5842642370466	-3.03624841388313	0.328863120906358	4.70104076192567e-21	4.71523510175581e-19	94326070	60.87930409735054
chr8	94343020	94343521	BRCA_100559	52.5902824751575	-2.26269853484622	0.378446323890489	4.44286052698486e-10	4.239581154291381e-09	94343270	27.813431111951264
chr8	94930296	94930797	BRCA_100642	84.8967879028091	-2.92660364593767	0.369051631374193	4.13449484170359e-16	1.41308912717461e-14	94930546	46.00814086538555
chr1	143764790	143765291	BRCA_10069	115.215433755087	-2.13224942620033	0.569063703452393	3.51702461419003e-05	0.0001224763658695	143765040	12.995208998749945
chr8	96590162	96590663	BRCA_100936	123.154108999803	-2.12702950636798	0.37864148121128	3.97717289629709e-09	3.13502461894378e-08	96590412	24.926947986729115
chr8	96596000	96596501	BRCA_100939	35.1010581359793	-2.17944779417356	0.328349789373396	0.0004073568820937	0.0011236922970829	96596250	9.797537251102336
chr8	96611361	96611862	BRCA_100941	89.3674076742865	-2.61084812570565	0.378192023069122	1.0130671490584199e-12	1.6758306699745797e-11	96611611	35.79633266079141
chr8	96647970	96648471	BRCA_100947	158.427338739178	-3.57508668099262	0.458368494656361	1.31766254088081e-15	4.05728263241605e-14	96648220	44.48647952349225
chr8	96671242	96671743	BRCA_100951	32.8083470366705	-2.40661600024854	0.333361835547275	9.677314169462931e-14	1.99144636415927e-12	96671492	38.86932051468487
chr8	97196878	97197379	BRCA_101008	92.9278847887043	-2.95094988663148	0.36890651804189	2.41865915537357e-16	8.70150711375937e-15	97197128	46.70765612381581
chr8	97375631	97376132	BRCA_101034	181.84268897378	-2.24787520216418	0.448915396588499	1.11528832486838e-07	6.54353118500552e-07	97375881	20.543427274931883
chr8	97446588	97447089	BRCA_101042	59.6387266855356	-2.68734594439464	0.407706462114987	8.31222387883244e-12	1.13854112431263e-10	97446838	33.032094546050494
chr8	97465005	97465506	BRCA_101045	44.6204238978046	-2.13835948701954	0.409773863028274	3.65953399807085e-08	2.3632478639908e-07	97465255	22.012725713106693
chr8	97475464	97475965	BRCA_101046	58.0062931124042	-2.03725531837225	0.350589654295648	1.3548783434249101e-09	1.17463064038611e-08	97475714	26.3432175827808
chr8	97539667	97540168	BRCA_101054	48.2430053898525	-2.2865453880026	0.371684739986919	1.51279266675048e-10	1.5959891094915802e-09	97539917	29.22290204687218
chr8	97890447	97890948	BRCA_101109	15.6999457349037	-3.41951175248715	0.32098801706137	7.24171093949058e-05	0.000235841631553	97890697	12.049893969401387
chr8	97895019	97895520	BRCA_101110	35.3509601867694	-2.52371659045086	0.370249770274303	1.6812942773212599e-12	2.6597756702762797e-11	97895269	35.129904472105075
chr8	98096565	98097066	BRCA_101132	43.5712492626691	-2.33204669242011	0.310551181268359	1.18108370136436e-14	2.97393985386432e-13	98096815	41.61268976348537
chr8	98361572	98362073	BRCA_101177	238.883617005788	-2.07344423935816	0.367296992005542	3.5937013020328e-09	2.85708555236787e-08	98361822	25.060880522219463
chr1	145773421	145773922	BRCA_10118	43.0910479545183	-2.08471499608335	0.324763104457976	2.6596535157585397e-11	3.2846926311397003e-10	145773671	31.503522573844286
chr8	98576679	98577180	BRCA_101193	30.3775769007872	-2.04186670126671	0.358620760127297	2.43118760916975e-09	2.00280265678944e-08	98576929	25.57340448477669
chr8	98867826	98868327	BRCA_101220	83.8810182880897	-2.89109638881683	0.367097432426343	6.29569223680478e-16	2.06743502099311e-14	98868076	45.459151341887065
chr1	145803188	145803689	BRCA_10123	77.707087272705	-2.78102623856808	0.26705616971374	4.0489123228580097e-26	1.27696187482423e-23	145803438	76.0516307300571
chr8	99175965	99176466	BRCA_101258	56.2634938735818	-2.35902013813064	0.326570174858918	1.00052954547733e-13	2.0515695705241197e-12	99176215	38.826409060533756
chr8	99624220	99624721	BRCA_101271	26.4587688689304	-2.08216550774854	0.34388198820179	2.7953848934291703e-10	2.7869427205926803e-09	99624470	28.418669502626738
chr8	99784186	99784687	BRCA_101279	349.701498428719	-2.20209941879059	0.329183365760445	4.82698999020458e-12	6.93198674985756e-11	99784436	33.74794014689895
chr8	99799182	99799683	BRCA_101280	66.393165640252	-2.02662139511001	0.320466402110467	5.3309693061135e-11	6.17126377976339e-10	99799432	30.59371498752194
chr8	100599667	100600168	BRCA_101486	41.1935461621338	-2.38582046241917	0.337888077575014	3.31683741813192e-13	6.08152858140014e-12	100599917	37.258703150565644
chr8	100650311	100650812	BRCA_101493	31.1162986293875	-2.35382805482342	0.29035419765095	0.0002211857034626	0.0006484666706386	100650561	10.59067995363081
chr8	100868560	100869061	BRCA_101545	130.03501933533	-2.83042492695302	0.339466184032687	1.5178013037642802e-17	7.0761058670742195e-16	100868810	50.327893885550935
chr8	100872479	100872980	BRCA_101547	54.1361682093661	-2.50077394655244	0.32296562883357	1.87212938712378e-15	5.58759833894154e-14	100872729	44.02476501119113
chr1	145935666	145936167	BRCA_10160	57.4891577966198	-2.77923593418819	0.274743558427209	7.76599639206226e-25	1.8597850207241699e-22	145935916	72.18728222288765
chr8	101064395	101064896	BRCA_101604	46.2149171962821	-2.12852719230066	0.299085008832384	2.27980974060682e-13	4.3299427977841096e-12	101064645	37.74878917279526
chr8	101074888	101075389	BRCA_101607	70.5975837626451	-2.05640034341909	0.379326544524793	1.20333670272087e-08	8.58754037649861e-08	101075138	23.473179781955658
chr1	145936179	145936680	BRCA_10161	131.237639202522	-3.10786600032407	0.296520460730065	1.96543568219079e-26	6.62242460432672e-24	145936429	76.99891476355391
chr8	101140540	101141041	BRCA_101634	54.3801710187748	-2.05699825811651	0.345997479516738	5.91090980322278e-10	5.5082680438445204e-09	101140790	27.43575408824684
chr8	101575598	101576099	BRCA_101758	106.213149729458	-2.53822198168211	0.260084259722122	3.26289831434733e-23	5.38996214299411e-21	101575848	67.33021485255227
chr8	101657768	101658269	BRCA_101793	123.568611652294	-3.19428924722784	0.32457471717509	1.4905989737359202e-23	2.64363652967065e-21	101658018	68.35796615651819
chr8	101690693	101691194	BRCA_101799	103.702843649589	-2.02965327665853	0.276832308465683	5.0783116840812205e-14	1.1088885449214999e-12	101690943	39.71402277203926
chr8	101722079	101722580	BRCA_101803	94.7897213923627	-3.01814398621549	0.329603954598229	1.02239154136343e-20	9.47872346865632e-19	101722329	59.871941023213544
chr8	101750335	101750836	BRCA_101807	64.060700372473	-2.56481176004385	0.326215733669662	7.51253327628621e-16	2.43305513066862e-14	101750585	45.22422431770649
chr8	101769704	101770205	BRCA_101815	71.8639610197979	-2.52677006442846	0.347932936271621	7.477883843538091e-14	1.57273766600355e-12	101769954	39.20985909060192
chr8	101823559	101824060	BRCA_101825	63.299976184027	-3.09948124603141	0.307664502298029	1.2787922151535201e-24	2.8863116559660002e-22	101823809	71.55319100105352
chr8	101832606	101833107	BRCA_101828	333.279427305338	-2.16452240652954	0.29318951071234	3.4004394080507e-14	7.73264299638893e-13	101832856	40.234103625845336
chr8	101833674	101834175	BRCA_101829	211.15512770131	-3.5028053268498	0.380801086040023	7.84457098392832e-21	7.50253919310379e-19	101833924	60.20925485240869
chr8	101910893	101911394	BRCA_101838	30.7747500245317	-2.42293066778148	0.374155222558676	1.6603323311180598e-11	2.1366659395986402e-10	101911143	32.12391958367321
chr8	101968849	101969350	BRCA_101844	78.6733128200521	-3.33953263931522	0.354667323153689	8.2851781064687e-22	1.0011083680323601e-19	101969099	63.11503565130265
chr8	102081586	102082087	BRCA_101856	32.2775040357788	-2.1153871278971	0.353805361396291	4.30885759182329e-10	4.12173072890343e-09	102081836	27.85410259674735
chr8	102187508	102188009	BRCA_101872	77.6062515377035	-2.39008670870374	0.302768936445555	5.751967952452601e-16	1.91015447180649e-14	102187758	45.57330401649823
chr8	102725641	102726142	BRCA_101978	86.1829679946302	-2.03363706519547	0.287957742888169	3.63676121022239e-13	6.60281644549287e-12	102725891	37.14005559823429
chr8	102937376	102937877	BRCA_102048	188.042372144516	-2.21458008258921	0.385994066871119	2.03303044096443e-09	1.70266500275476e-08	102937626	25.807630144637656
chr8	103281099	103281600	BRCA_102082	91.5964468001157	-3.15160143076091	0.350357861698704	4.44779597092079e-20	3.56257362995091e-18	103281349	57.961785876413444
chr8	104032203	104032704	BRCA_102127	13.9325389773584	-2.50693659340186	0.335134663179075	0.0179528021012091	0.0332611935217411	104032453	4.9100162515463195
chr8	104124394	104124895	BRCA_102131	45.4959212673952	-2.37052383309143	0.369357190414154	2.48944907840542e-11	3.0895875082221003e-10	104124644	31.59186671254546
chr8	104230215	104230716	BRCA_102136	31.418898938524	-2.38585510520431	0.34405205470022	7.12377839794712e-13	1.2128850788111499e-11	104230465	36.26276618257183
chr8	104553088	104553589	BRCA_102165	73.5278389559762	-2.95901433455056	0.346619728096098	2.59756175587074e-18	1.43104248353453e-16	104553338	52.63378301603203
chr8	105507766	105508267	BRCA_102185	45.4025600497344	-2.14423205113887	0.380341149233928	3.3400094241433e-09	2.67193189647862e-08	105508016	25.157541522942886
chr8	105750677	105751178	BRCA_102189	51.6349199962831	-3.32268195805756	0.403727621706055	3.39824009266542e-17	1.4701290237994001e-15	105750927	49.27297864659773
chr8	105848213	105848714	BRCA_102194	53.375573493863	-2.04879426528587	0.34627496385627	6.86148974739629e-10	6.313321238532931e-09	105848463	27.238953692866758
chr8	105849427	105849928	BRCA_102196	74.2705513942679	-2.64782270922616	0.352376225978431	1.1009343723316201e-14	2.78902497015563e-13	105849677	41.705304382655164
chr1	8951102	8951603	BRCA_1022	14.2499568995444	-2.40219006476578	0.336715806919785	0.0003383381962467	0.0009508409663477	8951352	10.038508317378202
chr8	106336017	106336518	BRCA_102215	26.8149155649122	-2.42071913339804	0.342992653928333	0.0051975627570263	0.0110332637780313	106336267	6.50199656839441
chr8	107253400	107253901	BRCA_102285	77.7204065521956	-2.93569552915611	0.386554992855271	5.1081301610057704e-15	1.38956089085257e-13	107253650	42.71043617840978
chr8	107283640	107284141	BRCA_102291	29.9262145802018	-2.032072503229	0.384129358809666	2.56222475266543e-08	1.70641608154607e-07	107283890	22.48252719716078
chr8	107358325	107358826	BRCA_102302	47.4041690921085	-3.21695938899247	0.337410609661801	2.50342834203307e-22	3.40109997406286e-20	107358575	64.67256048359657
chr8	107377125	107377626	BRCA_102303	63.2421946564988	-3.6848580215572	0.342218434495968	8.78339584049946e-28	4.01192962854262e-25	107377375	81.04390607167838
chr8	107429328	107429829	BRCA_102305	69.3323721075578	-2.59266703721515	0.346847819218314	1.38012467011536e-14	3.4154701346906797e-13	107429578	41.41298105639551
chr8	107435329	107435830	BRCA_102307	47.8555986419771	-2.49551921662371	0.33896104857882	3.39699474098052e-14	7.72646781942402e-13	107435579	40.23525620153534
chr8	107519785	107520286	BRCA_102318	81.3653741384153	-2.47050879936145	0.314120450034384	7.44445158097595e-16	2.4128493334896503e-14	107520035	45.23625549683696
chr8	107520336	107520837	BRCA_102319	29.5359068071205	-2.05581427201463	0.330783743033935	9.875815235480019e-11	1.08213242135103e-09	107520586	29.783475800351212
chr8	108225128	108225629	BRCA_102352	124.513015970341	-2.02596938131289	0.327242600886188	1.33914276318796e-10	1.42857622662974e-09	108225378	29.382774835670187
chr8	108555712	108556213	BRCA_102367	33.709878906352	-2.14798288658553	0.369827254763464	1.1965605829364301e-09	1.04835327336247e-08	108555962	26.507299801913362
chr8	114904055	114904556	BRCA_102629	112.808443223004	-2.78601785612162	0.328065252887155	3.78838345528337e-18	2.01937226545736e-16	114904305	52.13694262633825
chr8	114992746	114993247	BRCA_102638	67.633820192164	-2.90589414752015	0.30608993728302	3.97989549348728e-22	5.1182711838513805e-20	114992996	64.08290530933182
chr1	147252484	147252985	BRCA_10266	77.3420894067205	-3.43133222052618	0.327032932704588	1.8594691515733098e-26	6.31557969625232e-24	147252734	77.0673591146972
chr8	115347727	115348228	BRCA_102667	33.3170307228604	-2.12488148643496	0.294823774542514	1.06453848556867e-13	2.1689690209041898e-12	115347977	38.74612769131224
chr8	115379220	115379721	BRCA_102669	42.7374942066572	-2.30140283177148	0.316631309542574	7.05462764842874e-14	1.4938533402257799e-12	115379470	39.28409862085244
chr8	115494032	115494533	BRCA_102688	185.243001263859	-2.32401754425197	0.33880267246662	1.4405558013317399e-12	2.31154236389041e-11	115494282	35.33235324051461
chr8	115751538	115752039	BRCA_102755	37.4295287662959	-2.26522155864535	0.317209912638712	1.73665381888646e-13	3.3863551114836597e-12	115751788	38.10340386868907
chr8	115769390	115769891	BRCA_102757	265.492752912577	-3.83811507895093	0.35822915306204	1.98188700572034e-27	8.280429707065681e-25	115769640	79.9984967348741
chr8	115769941	115770442	BRCA_102758	39.4105809940417	-2.3396817575933	0.321828361531694	6.5983033318293e-14	1.40588238819869e-12	115770191	39.37166123062458
chr8	116046654	116047155	BRCA_102830	130.439226770234	-3.25065378314811	0.319677727645535	5.538863187849731e-25	1.37943077121797e-22	116046904	72.61834503280737
chr8	116047158	116047659	BRCA_102831	135.295680909856	-3.48328310066406	0.352525989893636	1.0579770326199e-23	1.9480932783614e-21	116047408	68.79842723461498
chr8	116169318	116169819	BRCA_102854	103.564779248148	-3.2434331540298	0.367917808001194	2.44494677696681e-19	1.67966654786642e-17	116169568	55.724602759538264
chr8	116224347	116224848	BRCA_102867	77.6421466779344	-2.39306008048025	0.35151380251243	2.02293196119551e-12	3.1443795672303195e-11	116224597	34.88843366372542
chr8	116225377	116225878	BRCA_102868	57.4820070017015	-2.20272728054189	0.351133702385156	7.473018925983109e-11	8.40131914457357e-10	116225627	30.148665076468426
chr8	116232073	116232574	BRCA_102872	112.232851838944	-2.64631268935683	0.358133664932926	3.08586718860428e-14	7.08802991458126e-13	116232323	40.3596805408269
chr8	116243037	116243538	BRCA_102874	64.0248088083919	-3.06470510122035	0.340210127192025	3.87571467353675e-20	3.15321004406922e-18	116243287	58.13788443283107
chr8	116304479	116304980	BRCA_102878	81.8438232772712	-2.11944567002836	0.332046914396278	3.67199304686143e-11	4.40701547293572e-10	116304729	31.07947898697839
chr8	116329716	116330217	BRCA_102886	37.2149666038103	-2.17333878858533	0.367312948967051	6.550663011678231e-10	6.04938743951661e-09	116329966	27.300563791386423
chr1	9046096	9046597	BRCA_1029	37.2546606220729	-2.46861066480913	0.335813673131182	3.45117994156981e-14	7.840456366774809e-13	9046346	40.21412760229205
chr8	116529570	116530071	BRCA_102930	42.3326741280255	-2.22362633258276	0.372201009977544	4.73069487490923e-10	4.48777588468964e-09	116529820	27.73135222307523
chr8	116606702	116607203	BRCA_102946	87.5939675736826	-2.47335579800988	0.342033509614169	9.60802671479651e-14	1.97892678579475e-12	116606952	38.87841890055536
