Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr8	86340513	86341014	BRCA_100020	66.5621052760949	1.00501357715143	0.276258828116845	9.30312072725333e-05	0.0002959243562305	86340763	11.722483936255651
chr8	86341604	86342105	BRCA_100022	453.012461152098	1.10450468180709	0.273487271955754	1.51542281274172e-05	5.70674627019997e-05	86341854	14.096972054205304
chr8	86344127	86344628	BRCA_100026	206.416997920028	1.47760700213201	0.315067151358118	4.1731336517949e-07	2.17747205646292e-06	86344377	18.808914364511995
chr8	86344820	86345321	BRCA_100027	98.5569475978952	1.29348403625381	0.289349288644087	1.68506826207759e-06	7.76774833235167e-06	86345070	16.97407210975526
chr8	86346088	86346589	BRCA_100029	64.8913873553359	1.82973768503037	0.341893449919577	8.611019617258241e-09	6.32934131803592e-08	86346338	23.913369390037403
chr8	86352434	86352935	BRCA_100031	53.8535017400824	1.75852572804706	0.372969712236279	2.55220956274791e-07	1.39216088513323e-06	86352684	19.454242623387856
chr8	86355936	86356437	BRCA_100033	58.9142414965546	1.09575156136138	0.285695832768951	3.54616571444163e-05	0.0001233999292648	86356186	12.984370812042277
chr8	86367044	86367545	BRCA_100038	52.8084954199858	1.40063785483188	0.302178211990454	6.36772544886414e-07	3.2018698478387e-06	86367294	18.252653904097713
chr8	86407140	86407641	BRCA_100048	46.9941273978386	1.00319522378754	0.31497388036449	0.0004726089791908	0.0012845300772246	86407390	9.604543613376448
chr8	86414236	86414737	BRCA_100050	143.009634489063	1.0111691742225	0.298724344098939	0.0002320052423703	0.0006771987915751	86414486	10.528132980725472
chr8	86416892	86417393	BRCA_100051	123.596887027473	1.6466928518764	0.280898174345822	5.92423900969623e-10	5.5194802498549304e-09	86417142	27.432820434131482
chr8	86469058	86469559	BRCA_100057	85.5481668353997	1.7056366083209	0.310579965622207	4.67691096197824e-09	3.6296281645602e-08	86469308	24.71560299947898
chr8	86472868	86473369	BRCA_100061	61.5784862004057	1.2354322350905	0.302938377984968	1.04725078760846e-05	4.08120471874378e-05	86473118	14.58064539449289
chr8	86473384	86473885	BRCA_100062	65.7066391428872	1.27138605267243	0.296996463418741	4.09157698455946e-06	1.73831942057445e-05	86473634	15.811947269075574
chr8	86601765	86602266	BRCA_100082	68.1801577832889	1.43362385969416	0.353442602365473	0.0044442426808929	0.009596086855515	86602015	6.703338068938443
chr8	86609031	86609532	BRCA_100084	49.3952539349241	1.20187441001885	0.344048369910592	0.0001114858422793	0.0003487128669823	86609281	11.485672781167338
chr8	87662504	87663005	BRCA_100107	187.070054825753	2.18158071330223	0.4544687540199	9.95958544364721e-08	5.90058038116932e-07	87662754	20.69263979925326
chr8	92812228	92812729	BRCA_100368	139.589281223382	2.28992527455481	0.383026904465153	1.34169324605387e-10	1.4308649080771102e-09	92812478	29.380465384330684
chr8	92964881	92965382	BRCA_100376	573.747347984675	1.20255794331811	0.328297663086475	5.67689076406236e-05	0.000189155361847	92965131	12.368140707574323
chr8	93106086	93106587	BRCA_100393	37.2598267404479	1.12227600010372	0.322052119237677	0.0001354040673841	0.0004158240800032	93106336	11.231739073745429
chr1	121586691	121587192	BRCA_10042	44.2803189647664	1.07520843289346	0.345843442601106	0.0005291778227324	0.0014226642319112	121586941	9.457189078255096
chr8	93588067	93588568	BRCA_100444	53.5747096143797	1.50892576784768	0.422644261044995	4.80621441452906e-05	0.0001627603653627	93588317	12.5849629554754
