Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr8	86340513	86341014	BRCA_100020	66.5621052760949	1.00501357715143	0.276258828116845	9.30312072725333e-05	0.0002959243562305	86340763	11.722483936255651
chr8	86341039	86341540	BRCA_100021	113.797815194247	0.790322672971118	0.269289558848111	0.0016205018749794	0.0038957115061184	86341289	8.003897440943817
chr8	86341604	86342105	BRCA_100022	453.012461152098	1.10450468180709	0.273487271955754	1.51542281274172e-05	5.70674627019997e-05	86341854	14.096972054205304
chr8	86344127	86344628	BRCA_100026	206.416997920028	1.47760700213201	0.315067151358118	4.1731336517949e-07	2.17747205646292e-06	86344377	18.808914364511995
chr8	86344820	86345321	BRCA_100027	98.5569475978952	1.29348403625381	0.289349288644087	1.68506826207759e-06	7.76774833235167e-06	86345070	16.97407210975526
chr8	86346088	86346589	BRCA_100029	64.8913873553359	1.82973768503037	0.341893449919577	8.611019617258241e-09	6.32934131803592e-08	86346338	23.913369390037403
chr8	86352434	86352935	BRCA_100031	53.8535017400824	1.75852572804706	0.372969712236279	2.55220956274791e-07	1.39216088513323e-06	86352684	19.454242623387856
chr8	86355062	86355563	BRCA_100032	63.5831296310523	0.990115240709397	0.257901986494793	4.45132794420424e-05	0.0001517680767424	86355312	12.685844016785552
chr8	86355936	86356437	BRCA_100033	58.9142414965546	1.09575156136138	0.285695832768951	3.54616571444163e-05	0.0001233999292648	86356186	12.984370812042277
chr8	86356628	86357129	BRCA_100034	82.2840154470776	0.49882583899471	0.230320272686981	0.0224921816882641	0.0406247432921769	86356878	4.621497493109925
chr8	86367044	86367545	BRCA_100038	52.8084954199858	1.40063785483188	0.302178211990454	6.36772544886414e-07	3.2018698478387e-06	86367294	18.252653904097713
chr8	86407140	86407641	BRCA_100048	46.9941273978386	1.00319522378754	0.31497388036449	0.0004726089791908	0.0012845300772246	86407390	9.604543613376448
chr8	86414236	86414737	BRCA_100050	143.009634489063	1.0111691742225	0.298724344098939	0.0002320052423703	0.0006771987915751	86414486	10.528132980725472
chr8	86416892	86417393	BRCA_100051	123.596887027473	1.6466928518764	0.280898174345822	5.92423900969623e-10	5.5194802498549304e-09	86417142	27.432820434131482
chr8	86446873	86447374	BRCA_100054	41.6886318770592	0.967850233046073	0.323666370308163	0.0009614734148349	0.0024372981914371	86447123	8.680501516165428
chr8	86469058	86469559	BRCA_100057	85.5481668353997	1.7056366083209	0.310579965622207	4.67691096197824e-09	3.6296281645602e-08	86469308	24.71560299947898
chr8	86472350	86472851	BRCA_100060	63.1692938786279	0.93521659063421	0.284474822925205	0.0003823302331579	0.0010612033599411	86472600	9.880083136170281
chr8	86472868	86473369	BRCA_100061	61.5784862004057	1.2354322350905	0.302938377984968	1.04725078760846e-05	4.08120471874378e-05	86473118	14.58064539449289
chr8	86473384	86473885	BRCA_100062	65.7066391428872	1.27138605267243	0.296996463418741	4.09157698455946e-06	1.73831942057445e-05	86473634	15.811947269075574
chr8	86601765	86602266	BRCA_100082	68.1801577832889	1.43362385969416	0.353442602365473	0.0044442426808929	0.009596086855515	86602015	6.703338068938443
chr8	86609031	86609532	BRCA_100084	49.3952539349241	1.20187441001885	0.344048369910592	0.0001114858422793	0.0003487128669823	86609281	11.485672781167338
chr8	86618652	86619153	BRCA_100086	418.347941404121	0.837306207939567	0.327083710112495	0.004412311649508	0.0095341344205768	86618902	6.712682318732949
chr8	87662504	87663005	BRCA_100107	187.070054825753	2.18158071330223	0.4544687540199	9.95958544364721e-08	5.90058038116932e-07	87662754	20.69263979925326
chr8	92071483	92071984	BRCA_100334	43.990792300741	0.832740920806194	0.301447658340147	0.002492798730021	0.0057246746840673	92071733	7.448590573115025
chr8	92101389	92101890	BRCA_100337	60.1993789551823	0.811357584963025	0.290393034324836	0.0023635921907284	0.0054584731913721	92101639	7.517286818365364
chr8	92812228	92812729	BRCA_100368	139.589281223382	2.28992527455481	0.383026904465153	1.34169324605387e-10	1.4308649080771102e-09	92812478	29.380465384330684
chr8	92945332	92945833	BRCA_100374	34.347790871229	0.961180405442792	0.368066829032452	0.0029968351397728	0.0067500768982725	92945582	7.210880346924625
chr8	92964241	92964742	BRCA_100375	48.2777178728531	0.964732385732275	0.273901222539058	0.0001537394764469	0.0004664944401222	92964491	11.06585249301889
chr8	92964881	92965382	BRCA_100376	573.747347984675	1.20255794331811	0.328297663086475	5.67689076406236e-05	0.000189155361847	92965131	12.368140707574323
chr8	93106086	93106587	BRCA_100393	37.2598267404479	1.12227600010372	0.322052119237677	0.0001354040673841	0.0004158240800032	93106336	11.231739073745429
