overall	high_tfx	low_tfx
0.72727	0.76744	0.58333
0.69565	0.69697	0.69231
0.65385	0.69231	0.53846
0.79245	0.92105	0.46667
0.62500	0.66667	0.50000
0.74000	0.77778	0.64286
0.73333	0.82759	0.56250
0.72222	0.79545	0.40000
0.77586	0.83333	0.62500
0.74510	0.81579	0.53846
0.70588	0.84848	0.44444
0.63830	0.69697	0.50000
0.73077	0.73810	0.70000
0.68627	0.68750	0.68421
0.71111	0.76471	0.54545
0.71930	0.82857	0.54545
0.77551	0.81818	0.68750
0.72000	0.84211	0.33333
0.73469	0.78125	0.64706
0.72222	0.74359	0.66667
0.66667	0.78378	0.35714
0.77083	0.88235	0.50000
0.75510	0.85714	0.50000
0.75510	0.80556	0.61538
0.75000	0.78378	0.66667
0.65306	0.76471	0.40000
0.73585	0.82500	0.46154
0.80769	0.85366	0.63636
0.86792	0.97436	0.57143
0.66667	0.69444	0.58333
0.63636	0.69767	0.41667
0.68421	0.73810	0.53333
0.64444	0.78571	0.41176
0.67347	0.83871	0.38889
0.83333	0.86111	0.77778
0.66038	0.71795	0.50000
0.72549	0.81579	0.46154
0.70370	0.76923	0.53333
0.66667	0.75000	0.50000
0.73913	0.78788	0.61538
0.62500	0.65854	0.53333
0.70968	0.77273	0.55556
0.75000	0.80556	0.62500
0.74468	0.75000	0.72727
0.74545	0.81818	0.45455
0.73077	0.73684	0.71429
0.69091	0.79487	0.43750
0.71698	0.81579	0.46667
0.62745	0.73529	0.41176
0.67308	0.72973	0.53333
0.83019	0.83721	0.80000
0.57895	0.65854	0.37500
0.77358	0.81081	0.68750
0.72340	0.90909	0.28571
0.81250	0.84211	0.70000
0.68519	0.72500	0.57143
0.80000	0.84211	0.66667
0.73469	0.76316	0.63636
0.76471	0.86486	0.50000
0.76471	0.78378	0.71429
0.76000	0.82353	0.62500
0.68421	0.75000	0.57143
0.64706	0.67647	0.58824
0.71930	0.76744	0.57143
0.79245	0.79412	0.78947
0.76471	0.80556	0.66667
0.72222	0.80488	0.46154
0.68627	0.71795	0.58333
0.77551	0.87879	0.56250
0.75472	0.72973	0.81250
0.73333	0.79310	0.62500
0.75556	0.74286	0.80000
0.65217	0.75000	0.42857
