overall	high_tfx	low_tfx
0.91667	0.92246	0.90476
0.84052	0.88406	0.66667
0.89062	0.96296	0.57143
0.91827	0.95370	0.85417
0.85375	0.88462	0.78333
0.80966	0.84792	1.00000
0.84242	0.88636	0.58182
0.93730	0.97784	0.76667
0.89226	0.94361	0.71429
0.90000	0.97037	0.57500
0.87870	0.90618	0.76190
0.79692	0.84314	0.64773
0.91296	0.97569	0.20000
0.88424	0.90523	0.78333
0.93509	0.94815	0.93750
0.83974	0.86835	0.65714
0.88772	0.91498	0.75758
0.89466	0.92778	0.79630
0.93385	0.93529	0.88889
0.92522	0.98901	0.57500
0.92177	0.94558	0.83673
0.91137	0.94156	0.75000
0.87351	0.92105	0.72000
0.90167	0.92361	0.81481
0.92286	0.95489	0.69444
0.88018	0.88995	1.00000
0.91453	0.96296	0.75556
0.93531	0.93210	0.96875
0.90429	0.92308	0.81481
0.87000	0.89091	0.82000
0.88462	0.94872	0.75758
0.78595	0.87083	0.56250
0.86951	0.89164	0.72727
0.91954	0.89402	0.69231
0.82298	0.82633	0.77273
0.89177	0.89674	0.92000
0.91146	0.92063	0.91667
0.84211	0.88971	0.81818
0.90549	0.93478	0.81481
0.84402	0.88034	0.72500
0.90923	0.92570	0.80000
0.88278	0.91875	0.60000
0.91910	0.95625	0.63333
0.95407	0.93838	0.95000
0.91138	0.91270	0.90000
0.90714	0.93889	0.80000
0.86290	0.85069	0.88462
0.88095	0.89583	0.83929
0.89714	0.91228	0.79167
0.93210	0.94498	0.87500
0.91738	0.97368	0.60317
0.95238	0.97426	0.84444
0.87478	0.88920	0.79167
0.85440	0.88972	0.75556
0.98873	0.99723	0.93750
0.96500	0.97500	0.93333
0.97302	0.96784	0.93939
0.89969	0.92262	0.72917
0.83929	0.92734	0.54545
0.87596	0.88254	0.88462
0.87993	0.91228	0.90385
0.86914	0.89474	0.56250
0.88075	0.89825	0.91429
0.87385	0.93808	0.58929
0.93408	0.93541	0.94444
0.84154	0.90212	0.54286
0.86833	0.91852	0.77778
0.89943	0.90643	0.92727
0.89271	0.93810	0.61818
0.94958	0.96939	0.71429
0.89205	0.90588	0.82222
