Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr1	8875186	8875687	BRCA_1000	68.1918490507833	-1.50277746772567	0.207070170429281	1.20156757710837e-13	2.41909213600451e-12	8875436	38.588671420332815
chr1	119987008	119987509	BRCA_10006	88.1553901069219	-1.20916872221085	0.259668789777234	1.144548513809e-06	5.47334829124423e-06	119987258	17.479144905349
chr1	120068635	120069136	BRCA_10008	80.0878790845034	-1.1985268513455	0.261671461801726	1.73375173608396e-06	7.97205318584923e-06	120068885	16.936617234121492
chr1	8876442	8876943	BRCA_1001	90.5273386228874	-1.09504965145072	0.21788331672162	2.09283112742435e-07	1.1615220977926e-06	8876692	19.715551967848537
chr8	88000848	88001349	BRCA_100120	203.738186866386	-4.28203335500092	0.45912040712623	2.6532227130640202e-21	2.8200537380208703e-19	88001098	61.62091114844945
chr8	88001541	88002042	BRCA_100121	36.4456902141685	-2.13543316646	0.394161665262833	1.10176568697571e-08	7.92029089499555e-08	88001791	23.589871340781315
chr8	88284334	88284835	BRCA_100136	34.0269931845522	-1.32722590120855	0.371885633704008	0.0001073318565081	0.0003367884015311	88284584	11.5358699244637
chr8	89720521	89721022	BRCA_100179	49.8911038569231	-0.921288698122944	0.250435979890886	0.0001166873739843	0.0003633256742252	89720771	11.426449062877706
chr8	89725693	89726194	BRCA_100181	143.69602033716	-1.81651005219488	0.222020324720908	6.769283118289421e-17	2.7306210992082704e-15	89725943	48.3796922835819
chr8	89729813	89730314	BRCA_100184	77.9684145003013	-1.43750005347055	0.279245015313818	8.04856369776423e-08	4.84973272958449e-07	89730063	20.975591422134002
chr8	89755642	89756143	BRCA_100186	83.5349599761128	-1.18616736426556	0.261795470736102	2.24900330217317e-06	1.01004272394308e-05	89755892	16.595224155403127
chr8	89756303	89756804	BRCA_100187	84.5705037926653	-0.877093273919489	0.224733612966642	5.01249515797474e-05	0.0001690840533497	89756553	12.529971776798302
chr8	89759897	89760398	BRCA_100191	129.228296954369	-1.12141913239597	0.233446198652855	6.36108823670259e-07	3.19885234004098e-06	89760147	18.254014170558385
chr8	89761026	89761527	BRCA_100192	49.0377082075271	-1.61294132392591	0.293461322471377	9.8849412719256e-09	7.1783268229891e-08	89761276	23.731777149796702
chr8	89773153	89773654	BRCA_100193	58.3845878090616	-3.37842032295471	0.362041180785566	1.7327944458379e-21	1.91973334690012e-19	89773403	62.17572786994531
chr8	89797388	89797889	BRCA_100196	36.8424406297991	-1.07866786504325	0.291899681222974	8.95253564484258e-05	0.0002858967693542	89797638	11.772218062004391
chr8	89834463	89834964	BRCA_100205	30.6330817214263	-1.3674910960682	0.318789972590546	5.53336363237647e-06	2.28504349308017e-05	89834713	15.417418848911055
chr8	89848167	89848668	BRCA_100208	136.454956523635	-1.08717928755239	0.232229182655926	1.19668839056929e-06	5.6968495983934e-06	89848417	17.42140425097171
chr8	89855903	89856404	BRCA_100211	85.6826157756935	-1.26376008462643	0.242720668850712	6.60661940645647e-08	4.04668565580639e-07	89856153	21.236755878565386
chr8	89861629	89862130	BRCA_100216	60.9819168922526	-3.13551432149377	0.336471321726847	2.02673767898593e-21	2.21413778458206e-19	89861879	61.96988879982438
chr8	89870703	89871204	BRCA_100217	45.9119993187685	-1.96307456402635	0.362852058142074	1.27181274006911e-08	9.02334790120402e-08	89870953	23.401761948198676
chr8	89887967	89888468	BRCA_100223	130.744326072797	-1.44279988831526	0.256982485044553	5.91425493804692e-09	4.49138370022857e-08	89888217	24.408264781855433
chr8	89889348	89889849	BRCA_100224	88.639466525112	-0.986824234960237	0.226713213326171	6.29600324409419e-06	2.56978687559422e-05	89889598	15.247991759481886
chr8	89892607	89893108	BRCA_100225	46.9046966897504	-1.0025004886737	0.256936602150052	4.20257131026456e-05	0.0001440351496417	89892857	12.76129145659208
chr8	89893607	89894108	BRCA_100226	52.2186784208281	-1.38346164997465	0.319751013807736	4.52271918765758e-06	1.90385933460538e-05	89893857	15.68071358442751
chr8	89900935	89901436	BRCA_100227	137.676803284214	-1.5908444053881	0.318202968048255	1.57326507023419e-07	8.94718255977926e-07	89901185	20.092063210544044
chr8	89904509	89905010	BRCA_100231	61.3675917628915	-0.92182857896957	0.233509786881744	3.78358712683935e-05	0.000130890227293	89904759	12.89935499473576
chr8	89981481	89981982	BRCA_100235	90.5837323498742	-1.3884510715347	0.218437305431705	6.5185439853817e-11	7.40844688531653e-10	89981731	30.33010982276676
chr8	89982079	89982580	BRCA_100236	98.9757107616642	-1.32402402199136	0.241671240651842	1.43551903526743e-08	1.00645417743395e-07	89982329	23.244215174509346
chr8	89993291	89993792	BRCA_100240	38.7812795103992	-1.30063109687391	0.348590135424856	6.11068385978985e-05	0.0002022939887341	89993541	12.271258929412793
