Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr8	86344127	86344628	BRCA_100026	206.416997920028	1.47760700213201	0.315067151358118	4.1731336517949e-07	2.17747205646292e-06	86344377	18.808914364511995
chr8	86346088	86346589	BRCA_100029	64.8913873553359	1.82973768503037	0.341893449919577	8.611019617258241e-09	6.32934131803592e-08	86346338	23.913369390037403
chr8	86352434	86352935	BRCA_100031	53.8535017400824	1.75852572804706	0.372969712236279	2.55220956274791e-07	1.39216088513323e-06	86352684	19.454242623387856
chr8	86367044	86367545	BRCA_100038	52.8084954199858	1.40063785483188	0.302178211990454	6.36772544886414e-07	3.2018698478387e-06	86367294	18.252653904097713
chr8	86416892	86417393	BRCA_100051	123.596887027473	1.6466928518764	0.280898174345822	5.92423900969623e-10	5.5194802498549304e-09	86417142	27.432820434131482
chr8	86469058	86469559	BRCA_100057	85.5481668353997	1.7056366083209	0.310579965622207	4.67691096197824e-09	3.6296281645602e-08	86469308	24.71560299947898
chr8	87662504	87663005	BRCA_100107	187.070054825753	2.18158071330223	0.4544687540199	9.95958544364721e-08	5.90058038116932e-07	87662754	20.69263979925326
chr8	92812228	92812729	BRCA_100368	139.589281223382	2.28992527455481	0.383026904465153	1.34169324605387e-10	1.4308649080771102e-09	92812478	29.380465384330684
chr8	94951340	94951841	BRCA_100654	132.259700616713	1.62675627384464	0.329289731660137	9.92266031542532e-08	5.88133451332777e-07	94951590	20.697353115049157
chr8	94991123	94991624	BRCA_100667	145.662305628992	2.92618978753375	0.462741191527334	9.02971802830383e-12	1.22644218116038e-10	94991373	32.92480172714232
chr8	95074872	95075373	BRCA_100704	258.194646598975	2.47769845888159	0.405205979594588	4.8177242621686595e-11	5.6281492926662e-10	95075122	30.72662035076604
chr8	95085774	95086275	BRCA_100713	553.563998415875	1.6574489766811	0.358737056879583	4.38180096170474e-07	2.27710107697271e-06	95086024	18.744370237440858
chr8	95095513	95096014	BRCA_100722	65.8993330563248	1.82271284007808	0.318123984693821	1.06569866891791e-09	9.424662820493421e-09	95095763	26.660911848963426
chr8	95099740	95100241	BRCA_100728	132.778807676842	1.46251260581521	0.313512921377514	4.8979192943301e-07	2.52040795270658e-06	95099990	18.597911302379643
chr8	95100579	95101080	BRCA_100729	753.61527010375	2.02201537076606	0.357173716163767	1.38129310208648e-09	1.19553502823936e-08	95100829	26.317768358596084
chr8	95101227	95101728	BRCA_100730	254.935669098494	1.65616176912747	0.326620898672692	4.71869420917958e-08	2.97906051029223e-07	95101477	21.67863923649119
chr8	95141317	95141818	BRCA_100763	52.0638299937146	1.4368920523426	0.315269397719859	8.44331979391302e-07	4.1426528161921e-06	95141567	17.881013652059437
chr8	95150644	95151145	BRCA_100771	109.379181926732	2.04461068842363	0.36468366037398	1.6113250637980901e-09	1.37535546825818e-08	95150894	26.11562021972314
