Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr1	8875186	8875687	BRCA_1000	68.1918490507833	-1.50277746772567	0.207070170429281	1.20156757710837e-13	2.41909213600451e-12	8875436	38.588671420332815
chr8	88000848	88001349	BRCA_100120	203.738186866386	-4.28203335500092	0.45912040712623	2.6532227130640202e-21	2.8200537380208703e-19	88001098	61.62091114844945
chr8	89725693	89726194	BRCA_100181	143.69602033716	-1.81651005219488	0.222020324720908	6.769283118289421e-17	2.7306210992082704e-15	89725943	48.3796922835819
chr8	89773153	89773654	BRCA_100193	58.3845878090616	-3.37842032295471	0.362041180785566	1.7327944458379e-21	1.91973334690012e-19	89773403	62.17572786994531
chr8	89861629	89862130	BRCA_100216	60.9819168922526	-3.13551432149377	0.336471321726847	2.02673767898593e-21	2.21413778458206e-19	89861879	61.96988879982438
chr8	89887967	89888468	BRCA_100223	130.744326072797	-1.44279988831526	0.256982485044553	5.91425493804692e-09	4.49138370022857e-08	89888217	24.408264781855433
chr8	89981481	89981982	BRCA_100235	90.5837323498742	-1.3884510715347	0.218437305431705	6.5185439853817e-11	7.40844688531653e-10	89981731	30.33010982276676
chr8	91052974	91053475	BRCA_100294	46.0779601465291	-1.95667574664683	0.3417008608208	2.16683820566096e-09	1.80467385401569e-08	91053224	25.72368662653455
chr8	91180128	91180629	BRCA_100303	117.274011074049	-3.53104376193133	0.342614408714292	1.29271984195606e-25	3.58139160607169e-23	91180378	74.56382590411718
chr8	91248958	91249459	BRCA_100311	178.033082914417	-1.98567436339955	0.335229670666493	7.14449868084694e-10	6.54926799922724e-09	91249208	27.18601918594675
chr1	121414803	121415304	BRCA_10035	112.317780939988	-1.66520748649672	0.268501725957181	1.48837940356159e-10	1.5728953080630102e-09	121415053	29.243930205842176
chr8	93894089	93894590	BRCA_100477	54.3703716837332	-1.63127299837779	0.290833754000916	5.25784552531444e-09	4.03789275988003e-08	93894339	24.561822163645893
chr8	94065622	94066123	BRCA_100523	101.271582291707	-2.74252654233177	0.300755339952505	1.51469433297981e-20	1.34826244243206e-18	94065872	59.363604360159876
chr8	94072046	94072547	BRCA_100524	87.7792083855987	-1.47246050792203	0.238957518098702	2.0882302902938801e-10	2.13887179230768e-09	94072296	28.80050284653957
chr8	94259056	94259557	BRCA_100544	123.138992905977	-1.35994065497833	0.237619591236689	3.43327102804166e-09	2.7401265115462e-08	94259306	25.121182255195272
chr8	94303597	94304098	BRCA_100554	128.167744954188	-1.70605937296508	0.303052790803916	4.623654830686571e-09	3.59224369480572e-08	94303847	24.73053953447583
chr8	96867773	96868274	BRCA_100964	56.6946261261194	-1.97330408889524	0.31901821036428	1.32080010016191e-10	1.41099718548372e-09	96868023	29.40063774379221
chr8	97928981	97929482	BRCA_101114	113.705183117963	-2.14810954908135	0.314297852131977	1.73861958167988e-12	2.7432962842619896e-11	97929231	35.085298597749855
chr8	98064474	98064975	BRCA_101128	106.012374577648	-1.41718114692859	0.252288380801903	5.99973144546003e-09	4.54912379467626e-08	98064724	24.389836064074647
chr1	145716542	145717043	BRCA_10113	106.664514927189	-3.15343904208012	0.326003200599331	7.549297472660151e-23	1.1568929918732101e-20	145716792	66.22830647084153
chr8	98169968	98170469	BRCA_101147	142.893363500764	-1.39157989769328	0.229341294389189	4.11942963177811e-10	3.95785700756965e-09	98170218	27.912633363429205
chr1	145800859	145801360	BRCA_10122	91.9003970058578	-3.13557917773479	0.283474677328041	2.90594576399703e-29	1.8329771825297698e-26	145801109	85.49594164019855
chr8	99240702	99241203	BRCA_101260	43.6671335300865	-1.80042687853487	0.295064019254717	2.52735869251909e-10	2.5443822276986e-09	99240952	28.550037439423928
chr1	145871461	145871962	BRCA_10135	51.5631283679779	-1.59943714179441	0.262590060408916	2.79120935709696e-10	2.7833035133359204e-09	145871711	28.42055461390858
