Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr8	86239102	86239603	BRCA_100000	90.6644095766513	2.51877395299592	0.373574030739189	8.32496401752156e-13	1.3998541922766499e-11	86239352	36.05593247875809
chr8	86242935	86243436	BRCA_100001	63.8696141545898	3.12878238703677	0.419941552815992	3.4472041932575602e-15	9.707594503197211e-14	86243185	43.2278794816197
chr8	86243600	86244101	BRCA_100002	71.8791144351154	2.81747562667894	0.428333151290648	1.95026178507099e-12	3.0430286549685294e-11	86243850	34.935701124569555
chr8	86257422	86257923	BRCA_100003	64.7993438520749	2.33348531954523	0.33317568455312	1.53247376231276e-13	3.02272443301516e-12	86257672	38.267287677130184
chr8	86258510	86259011	BRCA_100004	181.357550020411	2.99238120865687	0.370828328492274	2.72218835712466e-17	1.2011974933006202e-15	86258760	49.564448053964185
chr8	86259159	86259660	BRCA_100005	63.108434406413	2.05381323942332	0.331542816346413	4.6347655081426694e-11	5.43538585803863e-10	86259409	30.776898493065538
chr8	86262292	86262793	BRCA_100008	53.9606956810009	1.83455166475929	0.331217504049329	3.2013452971224703e-09	2.57236396565644e-08	86262542	25.21232997401544
chr8	86300866	86301367	BRCA_100013	55.6718267448958	3.05080101420203	0.382666923272497	6.355359418532011e-17	2.58183278597822e-15	86301116	48.46052585669005
chr8	86308272	86308773	BRCA_100015	61.1968467368962	2.20635183768267	0.399458109633265	2.0482664356519403e-09	1.71413817113209e-08	86308522	25.79794135398173
chr8	86319881	86320382	BRCA_100016	73.6561553479899	2.05483725910468	0.345245660497395	2.01379618430248e-10	2.0700400718005304e-09	86320131	28.84769415832526
chr8	86320572	86321073	BRCA_100017	156.368120994696	3.86204819331558	0.419083049526808	7.66056591975927e-22	9.368522907685751e-20	86320822	63.21074029508583
chr8	86321248	86321749	BRCA_100018	63.988388165088	2.02948912271362	0.370185688151039	3.25733772110083e-09	2.6126997007708e-08	86321498	25.189883445809407
chr8	86326486	86326987	BRCA_100019	58.9956397522853	2.47792199259605	0.374609029177392	1.9751372075734e-12	3.0766325848794e-11	86326736	34.91985687815968
chr8	86370201	86370702	BRCA_100040	47.4707877002317	1.88908951185039	0.316912000014619	2.2660286646934601e-10	2.30449895939445e-09	86370451	28.69289973776616
chr8	86417627	86418128	BRCA_100052	73.0230517681981	1.91156199062872	0.301713399848983	2.3419280320958798e-11	2.9219022974412103e-10	86417877	31.67237301075742
chr8	86540260	86540761	BRCA_100075	82.4392097932191	2.27720313901332	0.378870010770765	1.20258540729358e-10	1.2958134427321502e-09	86540510	29.52349482451261
chr8	86543798	86544299	BRCA_100076	70.095245639319	2.2398416277934	0.377240634459575	1.7894592419922003e-10	1.8586904929547502e-09	86544048	29.003066299680775
chr8	86919139	86919640	BRCA_100092	81.2210819454603	2.45074897135437	0.379250603157933	5.8839676745374795e-12	8.306376746860219e-11	86919389	33.48698973514535
chr8	87068252	87068753	BRCA_100097	67.0821042663271	3.43104483551447	0.45167679870717	8.605210619388901e-16	2.7478847796475e-14	87068502	45.04867181601237
chr8	88186018	88186519	BRCA_100133	67.2697822581037	3.18590081555407	0.404656175886998	1.16178478651031e-16	4.4744020367694205e-15	88186268	47.6672265311524
chr8	88395487	88395988	BRCA_100145	39.0737093799593	2.15453422604681	0.394975021974028	3.29827253255901e-09	2.64203856373015e-08	88395737	25.17377323449137
chr8	88983078	88983579	BRCA_100164	90.2335786177232	2.67298096644755	0.416244723115497	5.70227400120587e-12	8.07839938013081e-11	88983328	33.527139571959744
chr8	89203247	89203748	BRCA_100167	94.2785602601411	3.22346574180441	0.488532814325193	1.23141655599307e-12	2.00463908168107e-11	89203497	35.53786652874635
chr8	89203848	89204349	BRCA_100168	67.6141618394637	3.00930277849809	0.473915528992667	7.0873588795217396e-12	9.834876358332209e-11	89204098	33.24330212835349
chr1	120760919	120761420	BRCA_10022	24.3055418654519	3.25862603874331	0.556971239802341	1.80734427878915e-10	1.87574032494988e-09	120761169	28.98989273713384
chr8	89946384	89946885	BRCA_100234	74.3998584230728	3.15535135683138	0.305159314828793	1.91565324183268e-26	6.47527458959384e-24	89946634	77.03133290447501
chr8	90130822	90131323	BRCA_100253	30.2230912609026	1.97060479003147	0.364339834208091	5.45000280945503e-09	4.17231142692631e-08	90131072	24.514577912527457
chr8	91107227	91107728	BRCA_100299	56.3996469139328	2.1523262253352	0.398567295546586	4.35933277619304e-09	3.40598787112291e-08	91107477	24.807351461575685
chr8	91107787	91108288	BRCA_100300	143.098945940265	2.72827699904439	0.379763801894679	2.89983869023253e-14	6.71091954936122e-13	91108037	40.438554771371074
chr8	91289107	91289608	BRCA_100316	94.341147371089	2.66083268638882	0.435730308346528	4.18456342759798e-11	4.96177690342543e-10	91289357	30.908424080140172
chr8	92372423	92372924	BRCA_100343	79.0144401407076	2.78782260572553	0.391238941043445	4.5563896060529e-14	1.00468388626783e-12	92372673	39.856395495406254
chr8	92409823	92410324	BRCA_100344	32.6480605209783	1.85123601681837	0.338652565269908	4.90028677965963e-09	3.79104573647564e-08	92410073	24.652828897317704
chr8	92555751	92556252	BRCA_100347	51.8957746383535	1.90359374113639	0.282470323470406	1.5161945950206298e-12	2.4204523205745798e-11	92556001	35.26593236829723
chr8	92561930	92562431	BRCA_100348	47.8627133790501	2.27347609200561	0.395677966760341	5.55443839749602e-10	5.2049191541252605e-09	92562180	27.517477099077972
chr8	92587132	92587633	BRCA_100352	113.593367253304	3.16361582014503	0.400115538701243	8.36906366965978e-17	3.3091839851126e-15	92587382	48.102445917991034
chr8	92699149	92699650	BRCA_100359	175.576178910728	3.5721953591823	0.423668303417936	7.37023551890517e-19	4.5834300921529504e-17	92699399	54.27634994384622
chr8	92699654	92700155	BRCA_100360	120.695050203692	3.46604411182646	0.471412741439996	5.06453541518053e-15	1.37840953746312e-13	92699904	42.72206064455961
chr8	92718662	92719163	BRCA_100363	38.595874566737	2.66586778180161	0.338950975342044	2.05757451424946e-09	1.72124818393922e-08	92718912	25.791969626901775
chr8	92721958	92722459	BRCA_100364	27.6921061305785	2.30102782943098	0.33147255982523	3.2993033672965e-09	2.64265970165565e-08	92722208	25.17343409966703
chr8	92998823	92999324	BRCA_100381	74.275593277558	2.67604241525325	0.411296711306697	3.59839428129283e-12	5.3016092261984e-11	92999073	34.134778708561925
chr8	93068188	93068689	BRCA_100385	420.878167276242	2.60681534281072	0.444327121603233	2.04845309830327e-10	2.10239734987021e-09	93068438	28.825317491769088
chr8	93160094	93160595	BRCA_100397	378.025610053504	3.23867999058745	0.477303001836764	3.32122597130655e-13	6.08694214723943e-12	93160344	37.25741948472475
chr8	93829963	93830464	BRCA_100466	439.735526225895	3.19892894888552	0.45378901023493	5.29293980784632e-14	1.15101075004651e-12	93830213	39.660235830837316
chr8	93830492	93830993	BRCA_100467	55.0998444230201	1.69399281579155	0.289164098713544	5.520259637667871e-10	5.175408241564421e-09	93830742	27.525680185606056
chr8	94405202	94405703	BRCA_100565	258.960154833117	2.83463931093778	0.388505873285369	1.1429896271394201e-14	2.88556206785795e-13	94405452	41.65621287011354
chr8	94444332	94444833	BRCA_100572	51.536235024681	1.60917720101946	0.294127198838217	5.8223170269322e-09	4.42950041659113e-08	94444582	24.4282807662215
chr8	94447128	94447629	BRCA_100573	147.119240978416	2.3544063971229	0.39890594220094	1.86018797993129e-10	1.92502207075526e-09	94447378	28.95247786730255
chr8	94528608	94529109	BRCA_100583	251.24370326743	3.43907762424757	0.390200001025895	3.63721554020025e-20	2.97540679914083e-18	94528858	58.22161878006235
chr8	94556702	94557203	BRCA_100591	83.090247034801	2.32342716607641	0.401609626854	4.26498563034819e-10	4.08390057380265e-09	94556952	27.8674051110389
chr8	94585587	94586088	BRCA_100596	101.410692543437	2.72559255314229	0.340133402427584	7.707827819543129e-11	8.64328895459434e-10	94585837	30.1077005559768
chr8	94945302	94945803	BRCA_100648	177.586695058934	2.22205252265578	0.363339396286538	6.113731868137001e-11	6.98733878704281e-10	94945552	30.414537856616104
chr8	95037176	95037677	BRCA_100680	195.162807014402	2.52478501127771	0.468755660735242	3.31442049084222e-09	2.65376520584858e-08	95037426	25.16738402642487
chr8	95037699	95038200	BRCA_100681	74.1652368976522	1.83952361533516	0.334140056997998	3.5691791880429703e-09	2.83908083904613e-08	95037949	25.070000830631678
chr8	95063427	95063928	BRCA_100689	97.7931684148903	1.92066794281376	0.344250855074462	2.0139147177979903e-09	1.68807782759021e-08	95063677	25.820043339123664
chr8	95096073	95096574	BRCA_100723	385.839427931795	2.99097484310705	0.386951207324932	4.77628850429877e-16	1.61269386901684e-14	95096323	45.81752072475113
chr8	95096764	95097265	BRCA_100724	120.568447997971	2.22788051397736	0.335465242324063	2.21859331066513e-12	3.41643703462723e-11	95097014	34.76871650575807
chr8	95160643	95161144	BRCA_100783	81.446426271963	2.70018313162768	0.364271264353129	5.9705257333019e-15	1.60134305601688e-13	95160893	42.5057828237474
chr8	95696149	95696650	BRCA_100851	57.0251283959598	2.05786779423211	0.382429034480127	5.4801505742824305e-09	4.19236266391954e-08	95696399	24.5076612352562
chr8	95748428	95748929	BRCA_100863	61.1242434151779	2.16290053743452	0.302952601281544	6.75176856110578e-14	1.4361263802726199e-12	95748678	39.34095442558082
chr8	95873961	95874462	BRCA_100870	29.1072040467937	2.13579684437963	0.375498779322393	8.96001241839647e-10	8.050223035864641e-09	95874211	26.888324099544302
chr8	96055379	96055880	BRCA_100873	32.8568041933131	2.48817112347639	0.32347096032437	4.56936650534186e-09	3.5544958649629e-08	96055629	24.745779802543385
chr8	96362965	96363466	BRCA_100910	84.2455714912842	1.94761497986067	0.35877565767805	4.6637624171125e-09	3.62088240588318e-08	96363215	24.719083435420412
chr8	96945700	96946201	BRCA_100973	109.89144542845	2.76705184040129	0.484221445342667	4.23112792374519e-10	4.05469700625207e-09	96945950	27.877758743220575
chr8	96964021	96964522	BRCA_100978	48.6250031395008	2.54083126269479	0.387923984077071	2.9968380459653996e-12	4.4921413238971296e-11	96964271	34.37380572775926
chr8	97025278	97025779	BRCA_100986	72.3048387855741	2.50795387535661	0.434376148218874	3.73116054367258e-10	3.6164579863938504e-09	97025528	28.042775462499787
chr8	97025853	97026354	BRCA_100987	132.121554302991	3.2788826543593	0.473324664739974	1.24557474490477e-13	2.50056474647748e-12	97026103	38.54088317778896
chr8	98554836	98555337	BRCA_101191	48.0322028733108	1.7391097745566	0.287472570499949	1.75912539334611e-10	1.8299981230795e-09	98555086	29.025510685162892
chr8	98690646	98691147	BRCA_101197	140.076619753049	2.78564779930463	0.352596203934511	1.21090216313558e-16	4.64752232253945e-15	98690896	47.61245962873273
chr8	98782007	98782508	BRCA_101202	265.445198105608	1.99074376241858	0.312611779713013	1.73348185935593e-11	2.22230025591688e-10	98782257	32.06722719584709
