Chrom	Start	End	Peak_Name	baseMean	log2FoldChange	lfcSE	pvalue	padj	position	neg_log2_padj
chr1	8875186	8875687	BRCA_1000	68.1918490507833	-1.50277746772567	0.207070170429281	1.20156757710837e-13	2.41909213600451e-12	8875436	38.588671420332815
chr1	8876442	8876943	BRCA_1001	90.5273386228874	-1.09504965145072	0.21788331672162	2.09283112742435e-07	1.1615220977926e-06	8876692	19.715551967848537
chr8	88000848	88001349	BRCA_100120	203.738186866386	-4.28203335500092	0.45912040712623	2.6532227130640202e-21	2.8200537380208703e-19	88001098	61.62091114844945
chr8	88001541	88002042	BRCA_100121	36.4456902141685	-2.13543316646	0.394161665262833	1.10176568697571e-08	7.92029089499555e-08	88001791	23.589871340781315
chr8	89725693	89726194	BRCA_100181	143.69602033716	-1.81651005219488	0.222020324720908	6.769283118289421e-17	2.7306210992082704e-15	89725943	48.3796922835819
chr8	89729813	89730314	BRCA_100184	77.9684145003013	-1.43750005347055	0.279245015313818	8.04856369776423e-08	4.84973272958449e-07	89730063	20.975591422134002
chr8	89759897	89760398	BRCA_100191	129.228296954369	-1.12141913239597	0.233446198652855	6.36108823670259e-07	3.19885234004098e-06	89760147	18.254014170558385
chr8	89761026	89761527	BRCA_100192	49.0377082075271	-1.61294132392591	0.293461322471377	9.8849412719256e-09	7.1783268229891e-08	89761276	23.731777149796702
chr8	89773153	89773654	BRCA_100193	58.3845878090616	-3.37842032295471	0.362041180785566	1.7327944458379e-21	1.91973334690012e-19	89773403	62.17572786994531
chr8	89855903	89856404	BRCA_100211	85.6826157756935	-1.26376008462643	0.242720668850712	6.60661940645647e-08	4.04668565580639e-07	89856153	21.236755878565386
chr8	89861629	89862130	BRCA_100216	60.9819168922526	-3.13551432149377	0.336471321726847	2.02673767898593e-21	2.21413778458206e-19	89861879	61.96988879982438
chr8	89870703	89871204	BRCA_100217	45.9119993187685	-1.96307456402635	0.362852058142074	1.27181274006911e-08	9.02334790120402e-08	89870953	23.401761948198676
chr8	89887967	89888468	BRCA_100223	130.744326072797	-1.44279988831526	0.256982485044553	5.91425493804692e-09	4.49138370022857e-08	89888217	24.408264781855433
chr8	89900935	89901436	BRCA_100227	137.676803284214	-1.5908444053881	0.318202968048255	1.57326507023419e-07	8.94718255977926e-07	89901185	20.092063210544044
chr8	89981481	89981982	BRCA_100235	90.5837323498742	-1.3884510715347	0.218437305431705	6.5185439853817e-11	7.40844688531653e-10	89981731	30.33010982276676
chr8	89982079	89982580	BRCA_100236	98.9757107616642	-1.32402402199136	0.241671240651842	1.43551903526743e-08	1.00645417743395e-07	89982329	23.244215174509346
chr8	91052974	91053475	BRCA_100294	46.0779601465291	-1.95667574664683	0.3417008608208	2.16683820566096e-09	1.80467385401569e-08	91053224	25.72368662653455
chr8	91180128	91180629	BRCA_100303	117.274011074049	-3.53104376193133	0.342614408714292	1.29271984195606e-25	3.58139160607169e-23	91180378	74.56382590411718
chr8	91248958	91249459	BRCA_100311	178.033082914417	-1.98567436339955	0.335229670666493	7.14449868084694e-10	6.54926799922724e-09	91249208	27.18601918594675
chr1	121414803	121415304	BRCA_10035	112.317780939988	-1.66520748649672	0.268501725957181	1.48837940356159e-10	1.5728953080630102e-09	121415053	29.243930205842176
chr1	121529039	121529540	BRCA_10041	25.5310866535385	-1.70597962753101	0.3398890779275	1.22844772812022e-07	7.14063669680875e-07	121529289	20.417443945926976
chr8	93873900	93874401	BRCA_100472	68.5370611430967	-1.53429583979315	0.293289936791516	4.78018880427337e-08	3.01474082666297e-07	93874150	21.661462683366373
chr8	93894089	93894590	BRCA_100477	54.3703716837332	-1.63127299837779	0.290833754000916	5.25784552531444e-09	4.03789275988003e-08	93894339	24.561822163645893
chr8	93904228	93904729	BRCA_100480	196.729163331802	-1.5537882564291	0.290604273853368	2.53006448988713e-08	1.68733030901868e-07	93904478	22.498754243320324
chr8	93904745	93905246	BRCA_100481	64.924185883609	-1.09248333085391	0.228244692441204	7.1283609895256e-07	3.54890902372111e-06	93904995	18.104192977937064
chr8	94065622	94066123	BRCA_100523	101.271582291707	-2.74252654233177	0.300755339952505	1.51469433297981e-20	1.34826244243206e-18	94065872	59.363604360159876
chr8	94072046	94072547	BRCA_100524	87.7792083855987	-1.47246050792203	0.238957518098702	2.0882302902938801e-10	2.13887179230768e-09	94072296	28.80050284653957
chr8	94259056	94259557	BRCA_100544	123.138992905977	-1.35994065497833	0.237619591236689	3.43327102804166e-09	2.7401265115462e-08	94259306	25.121182255195272
chr8	94303597	94304098	BRCA_100554	128.167744954188	-1.70605937296508	0.303052790803916	4.623654830686571e-09	3.59224369480572e-08	94303847	24.73053953447583
chr1	8889336	8889837	BRCA_1008	142.123784890009	-1.14133366698724	0.224522572318084	1.48104438384191e-07	8.47136762536602e-07	8889586	20.170901765839663
chr8	96590739	96591240	BRCA_100937	162.213397127944	-1.67271688110756	0.359530140232257	8.31755284360588e-07	4.08548603543187e-06	96590989	17.90106084855519
chr8	96647336	96647837	BRCA_100946	47.8121626001116	-1.51899412331679	0.31346177651893	3.38359794180824e-07	1.80097689635581e-06	96647586	19.082788895424066
chr8	96867773	96868274	BRCA_100964	56.6946261261194	-1.97330408889524	0.31901821036428	1.32080010016191e-10	1.41099718548372e-09	96868023	29.40063774379221
chr8	97844464	97844965	BRCA_101099	42.543599367855	-1.62819176011309	0.313375720787593	5.30891751152082e-08	3.3180812726532e-07	97844714	21.523147440299393
chr8	97928981	97929482	BRCA_101114	113.705183117963	-2.14810954908135	0.314297852131977	1.73861958167988e-12	2.7432962842619896e-11	97929231	35.085298597749855
chr8	97931898	97932399	BRCA_101115	45.2656989980802	-1.5171638251931	0.283697859397361	2.43474873229006e-08	1.62935199502397e-07	97932148	22.54919835585562
chr8	98064474	98064975	BRCA_101128	106.012374577648	-1.41718114692859	0.252288380801903	5.99973144546003e-09	4.54912379467626e-08	98064724	24.389836064074647
chr1	145716542	145717043	BRCA_10113	106.664514927189	-3.15343904208012	0.326003200599331	7.549297472660151e-23	1.1568929918732101e-20	145716792	66.22830647084153
chr8	98164847	98165348	BRCA_101142	491.236319818071	-1.63823404788849	0.320166743909871	8.20254234920436e-08	4.93661911232621e-07	98165097	20.94997332680039
chr8	98165642	98166143	BRCA_101143	104.18326805404	-1.10229170461183	0.232724197082501	8.96692583127102e-07	4.37756507688462e-06	98165892	17.801439943400723
chr8	98166143	98166644	BRCA_101144	68.9640638952467	-1.20323405334577	0.225821871881814	3.7071410291138e-08	2.39071341111344e-07	98166393	21.99605546814208
chr8	98169968	98170469	BRCA_101147	142.893363500764	-1.39157989769328	0.229341294389189	4.11942963177811e-10	3.95785700756965e-09	98170218	27.912633363429205
chr8	98245771	98246272	BRCA_101159	43.56866341859	-1.49863324706666	0.310453157307558	3.70919235731416e-07	1.95761339199753e-06	98246021	18.962472693309998
chr8	98817320	98817821	BRCA_101210	107.791799622132	-1.47710631290915	0.275775006026619	2.51479524552652e-08	1.67809790229023e-07	98817570	22.50666977737994
chr1	145800859	145801360	BRCA_10122	91.9003970058578	-3.13557917773479	0.283474677328041	2.90594576399703e-29	1.8329771825297698e-26	145801109	85.49594164019855
chr8	99240702	99241203	BRCA_101260	43.6671335300865	-1.80042687853487	0.295064019254717	2.52735869251909e-10	2.5443822276986e-09	99240952	28.550037439423928
chr8	99340520	99341021	BRCA_101262	64.7363720938778	-1.56468983640373	0.317730983251874	2.3123943918139e-07	1.27314449683653e-06	99340770	19.58317240064337
chr1	145871461	145871962	BRCA_10135	51.5631283679779	-1.59943714179441	0.262590060408916	2.79120935709696e-10	2.7833035133359204e-09	145871711	28.42055461390858
chr1	145872075	145872576	BRCA_10136	117.332338623134	-1.8403557038348	0.297021241189506	1.32737457565688e-10	1.4173062260847702e-09	145872325	29.394201350406878
chr8	100226818	100227319	BRCA_101363	119.869535519901	-2.08406559499424	0.372873428648897	4.954365005198941e-09	3.82938807611909e-08	100227068	24.638310886551928
chr1	145872590	145873091	BRCA_10137	146.767294220614	-2.28286614789657	0.321134828723734	2.34591984866543e-13	4.44435112976181e-12	145872840	37.711164336063014
chr8	100282982	100283483	BRCA_101373	74.0457610327334	-1.89753372851385	0.290370421949926	1.4292068779169098e-11	1.86275903875503e-10	100283232	32.32183988547794
chr8	100360711	100361212	BRCA_101396	49.0683638779773	-1.78920597560637	0.277632246387657	2.8032643226901597e-11	3.4439640254032e-10	100360961	31.435210876012114
chr8	100365753	100366254	BRCA_101397	77.3072528970528	-1.5099631675362	0.300146695474397	1.35996969656159e-07	7.83465866291205e-07	100366003	20.28362624287057
chr8	100438116	100438617	BRCA_101423	230.206586861549	-1.34869015798815	0.261349681932516	8.02371504999766e-08	4.83641000047326e-07	100438366	20.97956011181293
chr8	100502323	100502824	BRCA_101463	194.290379342999	-1.72995920893639	0.259066155795037	6.29487569843256e-12	8.8288224854371e-11	100502573	33.39898800766538
chr8	100648914	100649415	BRCA_101491	82.9857145110112	-1.7908053827032	0.291585952478559	2.02500121914273e-10	2.0807461862827104e-09	100649164	28.840251861101276
chr8	100666430	100666931	BRCA_101497	44.4182788187318	-1.67670428485937	0.287376513240745	1.3855989374015201e-09	1.19876338978244e-08	100666680	26.313877829348847
chr8	100738669	100739170	BRCA_101515	67.5156709358643	-1.72189335693411	0.362445895983356	5.00260116349775e-07	2.56947213093906e-06	100738919	18.570096564884572
chr8	100775694	100776195	BRCA_101522	61.5107456701589	-1.57516818783844	0.329374035836817	4.69689459483769e-07	2.42508879029602e-06	100775944	18.653530999354434
chr8	100808525	100809026	BRCA_101529	40.549125364997	-1.89611587875217	0.307272594185357	1.49321548109484e-10	1.577455401417e-09	100808775	29.23975363677468
chr8	100824506	100825007	BRCA_101533	66.7907822819334	-1.73207822103773	0.29666640642145	1.3053454107662702e-09	1.13554281355737e-08	100824756	26.392042657860365
chr8	100869646	100870147	BRCA_101546	126.926057150492	-1.92248479655001	0.335717802570278	2.3432518353261802e-09	1.9366093724667e-08	100869896	25.6218917774024
chr8	100909042	100909543	BRCA_101559	94.3533132714901	-1.13396911628858	0.222962108974116	1.48340378499585e-07	8.48280263840187e-07	100909292	20.16895566775946
chr8	101026757	101027258	BRCA_101596	83.6722781138221	-1.55566150930687	0.276344332724641	4.99642304122414e-09	3.85725387575479e-08	101027007	24.627850655071867
chr8	101027298	101027799	BRCA_101597	119.368770632272	-2.20916026128763	0.321459764306642	1.3329906351177299e-12	2.15509473816143e-11	101027548	35.43345775204687
chr8	101062835	101063336	BRCA_101602	94.0002476116576	-2.59019153532781	0.332707167191539	1.4065027841474502e-15	4.30519045445758e-14	101063085	44.40091626696269
chr8	101063645	101064146	BRCA_101603	250.884515009419	-3.69829902773058	0.369706656928961	3.39265537277312e-24	6.967370100724701e-22	101063895	70.28180388747128
chr8	101067257	101067758	BRCA_101605	38.2986141739513	-1.62316377343562	0.319462767186226	9.21758974463512e-08	5.49709475856401e-07	101067507	20.79482731553768
chr8	101071678	101072179	BRCA_101606	53.3595201957874	-1.79993811706693	0.28166328957503	3.9693836133636694e-11	4.73071598857938e-10	101071928	30.977222398501194
chr8	101108665	101109166	BRCA_101618	207.402092081547	-1.75159198938102	0.330273421895784	2.81267386235501e-08	1.85780058291456e-07	101108915	22.35990101366454
chr8	101117727	101118228	BRCA_101621	53.1831758360075	-1.7080582558216	0.320570657924582	2.45761047335276e-08	1.64299113147889e-07	101117977	22.537171971267405
