Chrom	Start	End	hg19_Chromosome	hg19_Start	hg19_End	Peak_Name	Normalized Peak Score	GC Content	Annotation	Distance To Nearest TSS	Gene Symbol	position	mean_mapability	mannwhitneyu_p	ER_pos_median	ER_neg_median	mw_FDR	neg_log2_mw_FDR	log2_FC
chr8	86828269	86828770	chr8	87840497.0	87840998.0	BRCA_100089	2.776824734	0.405189621	Distal	-37922	CNBD1	86828519	0.9803999999374152	0.006443495644089543	0.0632612696540276	0.6551742952266699	0.01861056663409249	5.747734208114886	-0.5919130255726424
chr8	87342730	87343231	chr8	88354958.0	88355459.0	BRCA_100103	2.76813933	0.469061876	Intron	-8752	CNBD1	87342980	0.9753999999821186	0.015909915623432313	0.26999633186162775	1.058072404902941	0.03863596491210836	4.693911760851294	-0.7880760730413133
chr8	87937950	87938451	chr8	88950178.0	88950679.0	BRCA_100115	3.833680999	0.439121756	Distal	-64133	DCAF4L2	87938200	0.9827999998047948	0.0016773976711029158	0.30449002989144847	1.235106947725395	0.006306229232881836	7.309006671391392	-0.9306169178339466
chr8	87973950	87974451	chr8	88986178.0	88986679.0	BRCA_100117	9.578886836	0.4570858279999999	Exon	-100133	DCAF4L2	87974200	0.9565999995671212	9.304660384160637e-05	0.11982141194590895	1.280150845677325	0.0006662417377583162	10.551666642813117	-1.160329433731416
chr8	87999904	88000405	chr8	89012132.0	89012633.0	BRCA_100119	2.907360655	0.337325349	Intron	-126087	DCAF4L2	88000154	0.982549999924004	0.0015803497226443807	-0.44713342675160234	0.4980936545494649	0.0060130853154850014	7.377678856586456	-0.9452270813010673
chr8	88243549	88244050	chr8	89255778.0	89256279.0	BRCA_100134	5.531941409	0.351297405	Intron	83406	MMP16	88243799	0.9994999998927117	4.462654436416131e-05	0.2928724674818703	1.8478062746915849	0.0003882784579867708	11.330620712008885	-1.5549338072097145
chr8	89611904	89612405	chr8	90624133.0	90624634.0	BRCA_100172	1.7324588019999998	0.377245509	Intron	110195	LOC101929709	89612154	0.998400000023842	0.0031714065586148847	0.48155854047818325	1.0929633339712974	0.010517962027209638	6.571000996367461	-0.6114047934931142
chr8	89668612	89669113	chr8	90680840.0	90681341.0	BRCA_100173	3.005545967	0.463073852	Intron	53487	LOC101929709	89668862	0.9542500000730156	0.0011681363164084864	0.1081060427566482	1.440860669699255	0.004729032125608581	7.724239342211102	-1.3327546269426067
chr8	89726561	89727062	chr8	90738789.0	90739290.0	BRCA_100182	3.135819392	0.343313373	Intron	-1882	LOC101929709	89726811	0.9646999999105932	8.656734032651559e-05	0.7899913389989766	1.70070030228501	0.0006307517039847211	10.630640180881388	-0.9107089632860335
chr8	89729044	89729545	chr8	90741272.0	90741773.0	BRCA_100183	3.833680999	0.467065868	Intron	-4365	LOC101929709	89729294	0.9763999999046326	0.011314584586201475	1.6273767902416225	2.6201204491805896	0.029329534058975936	5.091502037743758	-0.9927436589389671
chr8	89755033	89755534	chr8	90767261.0	90767762.0	BRCA_100185	2.284685942	0.317365269	Intron	1910	LOC101929709	89755283	0.987300000104308	0.00048255623872756813	0.0666753718374073	1.08252887682161	0.0023497057190408088	8.73330420202734	-1.0158535049842026
chr8	89849196	89849697	chr8	90861424.0	90861925.0	BRCA_100209	9.037610931	0.453093812	Distal	-52412	OSGIN2	89849446	0.9881999998912216	1.3608465939826714e-06	2.0430771596318453	3.599887882006035	3.855777116257523e-05	14.662618815649928	-1.5568107223741898
chr8	89852180	89852681	chr8	90864408.0	90864909.0	BRCA_100210	4.661016054	0.4031936129999999	Distal	-49428	OSGIN2	89852430	0.9874999999508262	4.6663224788618084e-07	0.1552277805709745	1.6574306352870751	2.2170866622641517e-05	15.460975310557647	-1.5022028547161006
chr8	89856694	89857195	chr8	90868922.0	90869423.0	BRCA_100212	11.5540887	0.419161677	Distal	-44914	OSGIN2	89856944	0.9961000000715255	2.0793193887345214e-05	2.2617697852113547	3.84670931338308	0.00022479682830104853	12.119090699091272	-1.5849395281717253
chr8	89857273	89857774	chr8	90869501.0	90870002.0	BRCA_100213	1.237893037	0.375249501	Distal	-44335	OSGIN2	89857523	0.9981000000238418	0.0011681363164084864	0.708013440851429	1.858506682542035	0.004729032125608581	7.724239342211102	-1.1504932416906062
chr8	89858681	89859182	chr8	90870909.0	90871410.0	BRCA_100215	2.835002664	0.387225549	Distal	-42927	OSGIN2	89858931	0.9981000000238418	0.01833649355075868	0.5680155966651421	1.2431562420710225	0.04339135360626439	4.526448597614425	-0.6751406454058804
chr8	90521055	90521556	chr8	91533283.0	91533784.0	BRCA_100260	3.962001843	0.3972055889999999	Intron	84759	LINC01030	90521305	0.9892999997407198	0.0009710889482938403	-0.04909685677591665	0.7058021040023175	0.004083290472523071	7.9360520846320215	-0.7548989607782342
chr8	90536710	90537211	chr8	91548938.0	91549439.0	BRCA_100261	2.607820281	0.419161677	Intron	69104	LINC01030	90536960	1.0	0.006111784333742188	-0.1582784337163317	0.4700822608984475	0.01783031304440695	5.809524157386753	-0.6283606946147793
chr8	90660285	90660786	chr8	91672513.0	91673014.0	BRCA_100271	1.544012161	0.405189621	Intron	-14453	TMEM64	90660535	0.9592999998994172	4.137481584469285e-06	-0.08176946948070746	1.76539164406954	7.51593257229766e-05	13.699688350473965	-1.8471611135502475
chr8	90670147	90670648	chr8	91682375.0	91682876.0	BRCA_100272	9.464172218	0.411177645	Intron	-24315	TMEM64	90670397	1.0	1.1974420868274683e-05	0.883900314082781	2.44522582311367	0.00015339703582850487	12.670441774393307	-1.5613255090308888
chr8	90670864	90671365	chr8	91683092.0	91683593.0	BRCA_100273	14.59951209	0.423153693	Intron	-25032	TMEM64	90671114	1.0	8.010906877063798e-07	2.1274174645847	3.73591264823492	2.8949381712219643e-05	15.0761079383204	-1.60849518365022
chr8	90676018	90676519	chr8	91688246.0	91688747.0	BRCA_100274	7.924306939	0.415169661	Intron	-30186	TMEM64	90676268	0.9803159997291864	0.0025256834410620774	1.06492701114652	2.4875059454609048	0.008761219989700694	6.834652507239591	-1.4225789343143846
chr8	90770172	90770673	chr8	91782400.0	91782901.0	BRCA_100278	2.169275982	0.359281437	Intron	-21127	NECAB1	90770422	0.9586999997772276	0.002384266746247676	-0.057789139850494844	0.8559848886395625	0.00836412843253807	6.901569069749996	-0.9137740284900573
chr8	90859032	90859533	chr8	91871260.0	91871761.0	BRCA_100282	6.9488748970000005	0.451097804	Intron	67473	NECAB1	90859282	0.9991999998867512	9.304660384160637e-05	0.49983339590017717	1.874555019621945	0.0006662417377583162	10.551666642813117	-1.3747216237217676
